obsHistID expMJD
5898 59588.099576
12447 59597.080196
161984 59797.432656
167899 59803.369356
188991 59831.281617
188992 59831.282065
188998 59831.284749
189408 59832.286563
189410 59832.287459
189437 59832.299589
189438 59832.300037
190235 59835.229203
190240 59835.23144
190247 59835.234574
190261 59835.240838
190486 59835.342307
190487 59835.342863
190505 59835.351704
190506 59835.352406
191126 59836.215608
191127 59836.216056
191145 59836.224135
191146 59836.224583
191168 59836.234456
191179 59836.239554
191216 59836.259572
206057 59859.172625
206058 59859.173072
207731 59861.14091
207748 59861.148523
207760 59861.153894
207770 59861.15838
207772 59861.159279
207800 59861.171813
242287 59914.044638
242288 59914.045085
246591 59920.059321
252892 59930.039128
263195 59946.058575
266109 59950.109046
266110 59950.109495
282352 59978.069128
282353 59978.069577
282354 59978.070026
282365 59978.075033
284050 59980.123093
284051 59980.123537
291888 59991.038632
306132 60009.022324
306138 60009.025005
390571 60132.422272
390572 60132.422719
390585 60132.428535
390586 60132.428983
390599 60132.434799
406919 60158.372477
406929 60158.37697
406930 60158.377418
407954 60159.360558
407967 60159.366374
410887 60162.321471
424477 60183.251227
425467 60184.253758
425486 60184.263747
425490 60184.265546
443137 60215.239884
444605 60217.163157
444667 60217.190885
444687 60217.199835
444737 60217.222199
444751 60217.228518
458257 60242.10915
458259 60242.110045
461449 60246.10161
461451 60246.102505
461470 60246.111012
471884 60269.039442
471885 60269.03989
475531 60274.0273
500814 60315.039577
510403 60328.05288
510417 60328.059525
512654 60331.07578
512655 60331.076229
513434 60332.097749
530317 60359.035496
532800 60362.061758
532825 60362.072928
532826 60362.073377
532827 60362.07383
541807 60373.026575
552246 60391.990387
631527 60518.429899
631532 60518.432158
631544 60518.437554
645549 60539.328782
645586 60539.346524
646585 60540.337081
646601 60540.34424
646616 60540.350994
647529 60541.29968
647533 60541.301469
647534 60541.301917
647543 60541.305945
647544 60541.306392
651598 60546.274675
664534 60567.20688
664542 60567.210832
667122 60570.250005
667140 60570.258124
667147 60570.261258
667149 60570.262162
667158 60570.26619
687276 60597.159591
689831 60600.170055
689832 60600.170503
689840 60600.174092
709970 60628.074422
709972 60628.075317
738182 60671.032968
738185 60671.034326
738200 60671.041066
738202 60671.041985
751795 60690.141142
751844 60690.163121
752723 60692.059128
753438 60693.049731
765259 60709.027703
771661 60717.079844
772396 60718.041854
787923 60739.011051
791345 60743.006314
791368 60743.016656
799044 60755.993239
799045 60755.993684
799046 60755.994133
799047 60755.994578
876978 60867.397144
878094 60869.41693
879101 60870.389074
879117 60870.39626
901603 60896.311758
936448 60952.196009
936458 60952.200482
936459 60952.200929
936494 60952.216594
936531 60952.233811
936573 60952.252771
937290 60954.180842
937329 60954.198307
937336 60954.201451
938154 60955.168521
938155 60955.168969
938229 60955.202116
956198 60980.070504
956234 60980.087897
975160 61016.025647
975170 61016.03012
975200 61016.043555
989173 61037.042992
989174 61037.043454
989176 61037.044393
991360 61040.099932
992909 61042.166391
994216 61044.109901
994244 61044.122762
1009715 61071.055571
1009716 61071.05602
1009808 61071.098703
1009809 61071.099152
1032142 61100.015058
1032143 61100.015507
1032144 61100.015961
1032211 61100.045974
1032212 61100.046422
1033953 61102.052694
1033954 61102.053142
1034735 61103.018333
1038999 61108.00783
1051936 61122.989487
1051947 61122.994409
1136055 61249.339706
1136080 61249.350908
1136082 61249.351805
1136085 61249.353157
1136128 61249.373554
1138141 61251.343095
1138143 61251.343998
1138145 61251.344893
1138154 61251.348951
1140240 61253.370893
1141268 61254.374404
1161449 61278.304629
1161450 61278.305076
1161451 61278.305524
1162429 61279.294546
1162430 61279.294993
1175308 61307.230816
1175309 61307.231264
1175348 61307.248774
1177035 61309.18625
1177037 61309.187145
1178846 61311.198566
1178857 61311.203496
1199275 61337.156924
1199297 61337.166826
1199300 61337.168175
1200783 61340.110708
1200836 61340.13444
1200837 61340.134888
1220933 61378.033119
1220940 61378.03625
1268913 61454.029357
1268914 61454.029806
1269835 61455.084031
1272214 61458.043364
1291411 61480.99709
1291412 61480.997537
1291413 61480.997986
1291415 61480.998881
1291416 61480.999328
1291418 61481.000225
1291419 61481.000671
1292303 61482.010129
1292304 61482.010577
1298235 61491.991642
1383201 61606.439762
1385105 61608.371905
1385107 61608.372801
1385126 61608.381317
1385176 61608.40426
1403827 61631.30519
1403828 61631.305638
1403834 61631.308326
1422975 61685.380016
1424173 61687.15646
1427240 61691.137112
1427245 61691.13935
1427259 61691.145622
1427336 61691.18016
1427339 61691.181502
1427340 61691.181949
1430799 61695.224603
1431095 61695.361388
1443290 61721.172881
1443809 61722.062152
1443838 61722.075124
1443839 61722.075571
1443853 61722.081834
1443913 61722.108725
1445388 61724.087186
1445391 61724.088563
1445393 61724.089459
1463719 61751.102402
1464308 61752.042162
1464314 61752.044857
1464315 61752.045305
1482965 61781.057586
1482973 61781.061234
1484493 61783.107772
1484494 61783.108221
1490145 61791.055183
1490148 61791.056552
1503360 61811.088448
1503361 61811.088897
1510430 61820.027379
1510431 61820.027828
1521862 61834.013026
1526889 61840.004303
1529805 61844.008003
1616918 61990.336926
1617040 61990.391601
1617050 61990.396142
1617051 61990.39659
1628980 62010.422846
1634971 62020.26859
1635087 62020.320564
1635092 62020.32286
1635093 62020.323308
1635095 62020.324212
1635096 62020.32466
1636134 62022.23322
1636328 62022.325148
1650357 62042.178246
1650366 62042.182323
1651576 62044.208111
1651585 62044.212137
1651587 62044.213032
1652484 62045.2141
1652486 62045.214998
1652487 62045.215446
1653320 62046.204726
1654168 62047.18158
1654180 62047.186952
1672503 62076.105233
1672519 62076.11239
1672520 62076.112837
1674067 62078.079059
1674068 62078.079506
1674109 62078.097971
1691407 62104.079976
1691408 62104.080432
1693520 62107.051538
1694242 62108.046356
1694244 62108.047253
1713971 62138.063425
1714239 62138.186375
1714247 62138.18995
1714248 62138.190404
1727993 62158.049121
1734081 62166.105162
1734083 62166.106074
1734131 62166.128469
1737783 62171.039704
1737784 62171.040152
1754326 62192.048829
1755955 62194.021519
1774490 62216.989633
1774491 62216.990082
1774505 62216.996339
1774506 62216.996784
1852902 62315.438237
1869876 62344.361005
1869913 62344.377593
1891757 62369.30937
1891764 62369.312501
1891769 62369.314769
1892676 62370.274381
1892677 62370.274829
1892779 62370.320578
1892784 62370.322815
1892786 62370.32371
1892787 62370.324157
1892793 62370.326841
1893669 62371.268385
1893717 62371.290425
1894951 62373.257057
1894987 62373.273612
1895020 62373.288443
1913409 62400.229015
1914277 62401.197869
1914278 62401.198317
1914287 62401.202372
1916132 62404.220771
1916135 62404.222123
1932411 62426.126878
1934971 62429.185442
1935741 62430.155292
1935744 62430.156634
1949405 62458.086141
1949415 62458.090615
1949425 62458.095089
1950073 62459.041749
1950074 62459.042197
1958247 62474.028802
1958252 62474.031047
1958253 62474.031494
1958254 62474.031942
1961432 62479.039413
1993014 62524.041978
1993029 62524.049133
1993035 62524.05185
1995958 62528.048894
2006473 62542.029514
2006474 62542.029962
2014490 62552.036295
2014491 62552.036743
2029605 62572.007
2040194 62584.993522
2122292 62712.426481
2122298 62712.429185
2122314 62712.436457
2122315 62712.436906
2130213 62725.342092
2149158 62751.24027
2149159 62751.240718
2151024 62753.230948
2151025 62753.231396
2151026 62753.231844
2151092 62753.26139
2152032 62754.259429
2152043 62754.26435
2152044 62754.264798
2152045 62754.265245
2152977 62755.254726
2152978 62755.255173
2152986 62755.258755
2153887 62756.236557
2153897 62756.241034
2172526 62782.153223
2172546 62782.162197
2173597 62784.184828
2173610 62784.190644
2176860 62788.14223
2176875 62788.14895
2192428 62814.066175
2192431 62814.06752
2193446 62817.125901
2193532 62817.164864
2193533 62817.165371
2200525 62830.038888
2215784 62858.038441
2218247 62863.051043
2218248 62863.051633
2241020 62906.095217
2241023 62906.096558
2241024 62906.097005
2241025 62906.097454
2245151 62912.023881
2245152 62912.02433
2261990 62937.010347
2261998 62937.013922
2263722 62938.998772
2263723 62938.999221
2268031 62944.998946
2268032 62944.999391
2269794 62946.994973
2269795 62946.995418
2352781 63078.35348
2354867 63080.346321
2354874 63080.349454
2357446 63083.34796
2359388 63085.319661
2371507 63110.241659
2371540 63110.256498
2371542 63110.257393
2373551 63112.285067
2389580 63137.175997
2408872 63163.125028
2408873 63163.125475
2408884 63163.130403
2410561 63165.144328
2411313 63166.11351
2411317 63166.115303
2412961 63168.145756
2412962 63168.146204
2415211 63171.100831
2415212 63171.101279
2426590 63195.097848
2427470 63196.173577
2428017 63197.080389
2428018 63197.080837
2447472 63229.153197
2447473 63229.153645
2447509 63229.170251
2447515 63229.172944
