obsHistID expMJD
2249 59583.080873
179972 59819.277562
200705 59851.196667
200725 59851.205001
200740 59851.211725
217577 59874.157263
217597 59874.165627
235013 59904.054465
235052 59904.071342
277107 59968.106906
277108 59968.107355
417975 60176.295388
417976 60176.295836
431150 60198.229227
431176 60198.240276
431184 60198.243858
431306 60198.298402
433920 60201.224154
465984 60260.073383
466033 60260.094764
466708 60261.071607
467455 60262.068093
615741 60499.426136
615742 60499.426584
615746 60499.428379
615747 60499.428826
657400 60554.287608
657428 60554.299551
657449 60554.308957
658295 60555.258054
660226 60557.256688
660233 60557.259822
661558 60559.258344
662433 60560.238415
675089 60582.213122
680166 60588.162637
699447 60612.126778
699448 60612.127225
700988 60614.100396
739650 60673.084908
742408 60677.068898
782200 60731.054561
911592 60907.350036
914645 60911.28124
914646 60911.281687
947264 60966.139892
947284 60966.148225
947285 60966.148673
947317 60966.162998
949567 60971.113326
949587 60971.121691
949606 60971.130202
1151374 61266.391726
1151383 61266.395774
1151387 61266.397597
1168170 61297.224957
1169096 61298.220877
1186513 61320.167582
1186571 61320.19358
1186578 61320.196717
1187370 61321.157525
1188216 61322.149013
1204924 61351.078462
1223188 61381.079343
1223190 61381.080246
1237357 61409.135547
1238083 61410.135571
1261905 61444.054571
1261938 61444.069465
1261941 61444.070817
1284643 61473.031242
1404874 61648.264703
1404901 61648.276822
1416678 61678.192279
1416995 61678.365257
1417560 61679.230741
1417796 61679.341926
1418333 61680.185281
1419149 61681.169773
1436949 61705.199221
1436950 61705.19967
1439089 61708.097736
1471710 61764.211508
1471711 61764.211959
1472177 61765.115287
1492275 61794.06539
1492278 61794.066844
1514480 61825.04614
1514481 61825.046588
1516130 61827.036879
1640279 62030.247419
1641182 62031.229449
1641190 62031.233052
1642074 62032.209742
1643836 62034.217186
1643839 62034.218528
1664030 62059.151567
1664050 62059.159931
1681502 62089.076855
1681523 62089.085667
1681610 62089.124725
1700648 62118.146594
1701450 62119.190371
1701451 62119.19082
1723136 62151.113342
1723137 62151.113791
1723164 62151.126079
1746999 62183.042248
1747000 62183.042696
1882602 62357.320008
1882603 62357.320456
1882604 62357.320904
1882611 62357.324119
1903033 62385.240898
1903088 62385.265995
1903996 62386.239646
1904029 62386.253882
1923757 62415.16054
1957583 62473.058841
1958293 62474.05082
1959369 62476.0606
1977343 62502.077127
1978758 62504.076453
2023133 62563.029505
2023142 62563.033537
2023143 62563.033985
2024004 62564.030553
2024005 62564.030999
2024006 62564.031453
2024015 62564.035499
2024016 62564.035952
2138530 62738.318985
2138534 62738.320781
2163829 62769.234175
2163878 62769.255597
2164651 62770.189142
2185173 62799.110225
2185231 62799.135636
2185282 62799.158539
2185284 62799.159437
2216687 62859.121842
2216693 62859.124687
2233817 62889.063935
2248373 62918.056042
2347694 63070.37504
2347695 63070.375487
2347696 63070.375935
2362595 63092.310542
2362608 63092.316389
2362611 63092.317736
2382917 63125.2227
2383867 63126.241353
2383884 63126.248985
2400857 63153.174075
2400917 63153.200554
2402419 63155.135626
