obsHistID expMJD
917322 60919.361341
917323 60919.361757
917324 60919.362174
917325 60919.362591
917326 60919.363007
917327 60919.363424
917328 60919.363841
917329 60919.364257
917330 60919.364674
917331 60919.365091
917332 60919.365507
917333 60919.365924
917334 60919.366341
917335 60919.366757
917336 60919.367174
917337 60919.367591
917338 60919.368007
917339 60919.368424
917340 60919.368841
917341 60919.369257
917342 60919.369674
917343 60919.370091
917344 60919.370507
917345 60919.370924
917346 60919.371341
917347 60919.371757
920474 60933.295856
920475 60933.296273
920476 60933.29669
920477 60933.297106
920478 60933.297523
920479 60933.29794
920480 60933.298356
920481 60933.298773
920482 60933.29919
920483 60933.299606
920484 60933.300023
920485 60933.30044
920486 60933.300856
920487 60933.301273
920488 60933.30169
920489 60933.302106
920490 60933.302523
920491 60933.30294
920492 60933.303356
920493 60933.303773
920494 60933.30419
920495 60933.304606
920496 60933.305023
920497 60933.30544
920498 60933.305856
920499 60933.306273
933024 60947.223404
933025 60947.22382
933026 60947.224237
933027 60947.224654
933028 60947.22507
933029 60947.225487
933030 60947.225904
933031 60947.22632
933032 60947.226737
933033 60947.227154
933034 60947.22757
933035 60947.227987
933036 60947.228404
933037 60947.22882
933038 60947.229237
933039 60947.229654
933040 60947.23007
933041 60947.230487
933042 60947.230904
933043 60947.23132
933044 60947.231737
933045 60947.232154
933046 60947.23257
933047 60947.232987
933048 60947.233404
933049 60947.23382
934745 60950.215671
934746 60950.216088
934747 60950.216504
934748 60950.216921
934749 60950.217338
934750 60950.217754
934751 60950.218171
934752 60950.218588
934753 60950.219004
934754 60950.219421
934755 60950.219838
934756 60950.220254
934757 60950.220671
934758 60950.221088
934759 60950.221504
934760 60950.221921
934761 60950.222338
934762 60950.222754
934763 60950.223171
934764 60950.223588
934765 60950.224004
934766 60950.224421
934767 60950.224838
934768 60950.225254
934769 60950.225671
934770 60950.226088
941717 60959.262088
941718 60959.262505
941719 60959.262921
941720 60959.263338
941721 60959.263755
941722 60959.264171
941723 60959.264588
941724 60959.265005
941725 60959.265421
941726 60959.265838
941727 60959.266255
941728 60959.266671
941729 60959.267088
941730 60959.267505
941731 60959.267921
941732 60959.268338
941733 60959.268755
941734 60959.269171
941735 60959.269588
941736 60959.270005
941737 60959.270421
941738 60959.270838
