obsHistID expMJD
1899534 62380.29423
1899535 62380.294646
1899536 62380.295063
1899537 62380.29548
1899538 62380.295896
1899539 62380.296313
1899540 62380.29673
1899541 62380.297146
1899542 62380.297563
1899543 62380.29798
1899544 62380.298396
1899545 62380.298813
1899546 62380.29923
1899547 62380.299646
1899548 62380.300063
1899549 62380.30048
1899550 62380.300896
1899551 62380.301313
1899552 62380.30173
1899553 62380.302146
1909384 62393.280415
1909385 62393.280831
1909386 62393.281248
1909387 62393.281665
1909388 62393.282081
1909389 62393.282498
1909390 62393.282915
1909391 62393.283331
1909392 62393.283748
1909393 62393.284165
1909394 62393.284581
1909395 62393.284998
1909396 62393.285415
1909397 62393.285831
1909398 62393.286248
1909399 62393.286665
1909400 62393.287081
1909401 62393.287498
1909402 62393.287915
1909403 62393.288331
1918347 62408.265618
1918348 62408.266035
1918349 62408.266452
1918350 62408.266868
1918351 62408.267285
1918352 62408.267702
1918353 62408.268118
1918354 62408.268535
1918355 62408.268952
1918356 62408.269368
1918357 62408.269785
1918358 62408.270202
1918359 62408.270618
1918360 62408.271035
1918361 62408.271452
1918362 62408.271868
1918363 62408.272285
1918364 62408.272702
1918365 62408.273118
1918366 62408.273535
1920776 62411.203499
1920777 62411.203916
1920778 62411.204332
1920779 62411.204749
1920780 62411.205166
1920781 62411.205582
1920782 62411.205999
1920783 62411.206416
1920784 62411.206832
1920785 62411.207249
1920786 62411.207666
1920787 62411.208082
1920788 62411.208499
1920789 62411.208916
1920790 62411.209332
1920791 62411.209749
1920792 62411.210166
1920793 62411.210582
1920794 62411.210999
1920795 62411.211416
1930422 62423.353874
1930423 62423.354291
1930424 62423.354708
1930425 62423.355124
1930426 62423.355541
1930427 62423.355958
1930428 62423.356374
1930429 62423.356791
1930430 62423.357208
1930431 62423.357624
1930432 62423.358041
1930433 62423.358458
1930434 62423.358874
1930435 62423.359291
1930436 62423.359708
1930437 62423.360124
1930438 62423.360541
1930439 62423.360958
1930440 62423.361374
1930441 62423.361791
1931768 62425.207881
1931769 62425.208298
1931770 62425.208714
1931771 62425.209131
1931772 62425.209548
1931773 62425.209964
1931774 62425.210381
1931775 62425.210798
1931776 62425.211214
1931777 62425.211631
1931778 62425.212048
1931779 62425.212464
1931780 62425.212881
1931781 62425.213298
1931782 62425.213714
1931783 62425.214131
1931784 62425.214548
1931785 62425.214964
1931786 62425.215381
1931787 62425.215798
1934233 62428.228542
1934234 62428.228959
1934235 62428.229376
1934236 62428.229792
1934237 62428.230209
1934238 62428.230626
1934239 62428.231042
1934240 62428.231459
1934241 62428.231876
1934242 62428.232292
1934243 62428.232709
1934244 62428.233126
1934245 62428.233542
1934246 62428.233959
1934247 62428.234376
1934248 62428.234792
1934249 62428.235209
1934250 62428.235626
1934251 62428.236042
1934252 62428.236459
1939284 62436.124335
1939285 62436.124752
1939286 62436.125169
1939287 62436.125585
1939288 62436.126002
1939289 62436.126419
1939290 62436.126835
1939291 62436.127252
1939292 62436.127669
1939293 62436.128085
1939294 62436.128502
1939295 62436.128919
1939296 62436.129335
1939297 62436.129752
1939298 62436.130169
1939299 62436.130585
1939300 62436.131002
1939301 62436.131419
1939302 62436.131835
1939303 62436.132252
1941620 62439.127944
1941621 62439.128361
1941622 62439.128777
1941623 62439.129194
1941624 62439.129611
1941625 62439.130027
1941626 62439.130444
1941627 62439.130861
1941628 62439.131277
1941629 62439.131694
1941630 62439.132111
1941631 62439.132527
1941632 62439.132944
1941633 62439.133361
1941634 62439.133777
