obsHistID expMJD
427520 60192.289022
427521 60192.289438
427522 60192.289855
427523 60192.290272
427524 60192.290688
427525 60192.291105
427526 60192.291522
427527 60192.291938
427528 60192.292355
427529 60192.292772
427530 60192.293188
427531 60192.293605
427532 60192.294022
427533 60192.294438
427534 60192.294855
427535 60192.295272
427536 60192.295688
427537 60192.296105
427538 60192.296522
427539 60192.296938
429133 60195.230731
429134 60195.231159
429135 60195.231588
429136 60195.232016
429137 60195.232444
429138 60195.232861
429139 60195.233278
429140 60195.233694
429141 60195.234111
429142 60195.234528
429143 60195.234944
429144 60195.235361
429145 60195.235778
429146 60195.236194
429147 60195.236611
429148 60195.237028
429149 60195.237444
429150 60195.237861
429151 60195.238278
439121 60209.224577
439122 60209.224994
439123 60209.225411
439124 60209.225827
439125 60209.226244
439126 60209.226661
439127 60209.227077
439128 60209.227494
439129 60209.227911
439130 60209.228327
439131 60209.228744
439132 60209.229161
439133 60209.229577
439134 60209.229994
439135 60209.230411
439136 60209.230827
439137 60209.231244
439138 60209.231661
439139 60209.232077
441795 60212.210761
441796 60212.211178
441797 60212.211594
441798 60212.212011
441799 60212.212428
441800 60212.212844
441801 60212.213261
441802 60212.213678
441803 60212.214094
441804 60212.214511
441805 60212.214928
441806 60212.215344
441807 60212.215761
441808 60212.216178
441809 60212.216594
441810 60212.217011
441811 60212.217428
441812 60212.217844
441813 60212.218261
441814 60212.218678
447527 60223.191268
447528 60223.191685
447529 60223.192101
447530 60223.192518
447531 60223.192935
447532 60223.193351
447533 60223.193768
447534 60223.194185
447535 60223.194601
447536 60223.195018
447537 60223.195435
447538 60223.195851
447539 60223.196268
447540 60223.196685
447541 60223.197101
447542 60223.197518
447543 60223.197935
447544 60223.198351
447545 60223.198768
449236 60226.268116
449237 60226.268533
449238 60226.26895
449239 60226.269366
449240 60226.269783
449241 60226.2702
449242 60226.270616
449243 60226.271033
449244 60226.27145
449245 60226.271866
449246 60226.272283
449247 60226.2727
449248 60226.273116
449249 60226.273533
449250 60226.27395
449251 60226.274366
449252 60226.274783
449253 60226.2752
449254 60226.275616
449255 60226.276033
455337 60238.253994
455338 60238.254411
455339 60238.254827
455340 60238.255244
455341 60238.26955
455342 60238.270562
455343 60238.271003
455344 60238.271433
455345 60238.271863
455346 60238.272293
455347 60238.272723
455348 60238.273153
455349 60238.273583
455350 60238.274013
455351 60238.274443
455352 60238.274872
455353 60238.275302
455354 60238.275732
455355 60238.276162
455356 60238.276591
457501 60241.13027
457502 60241.130686
457503 60241.131103
457504 60241.13152
457505 60241.131936
457506 60241.132353
457507 60241.13277
457508 60241.133186
457509 60241.133603
457510 60241.13402
457511 60241.134436
457512 60241.134853
457513 60241.13527
457514 60241.135686
457515 60241.136103
457516 60241.13652
457517 60241.136936
457518 60241.137353
457519 60241.13777
457520 60241.138186
470399 60267.040764
470400 60267.04118
470401 60267.041597
470402 60267.042014
470403 60267.04243
470404 60267.042847
470405 60267.043264
470406 60267.04368
470407 60267.044097
470408 60267.044514
470409 60267.04493
470410 60267.045347
470411 60267.045764
470412 60267.04618
470413 60267.046597
470414 60267.047014
470415 60267.04743
470416 60267.047847
470417 60267.048264
472744 60270.104233
472745 60270.10465
472746 60270.105067
472747 60270.105483
472748 60270.1059
472749 60270.106317
472750 60270.106733
472751 60270.10715
472752 60270.107567
472753 60270.107983
472754 60270.1084
472755 60270.108817
472756 60270.109233
472757 60270.10965
472758 60270.110067
472759 60270.110483
472760 60270.1109
472761 60270.111317
472762 60270.111733
472763 60270.11215
478551 60278.048493
478552 60278.04891
478553 60278.049327
478554 60278.049743
478555 60278.05016
478556 60278.050577
478557 60278.050993
478558 60278.05141
478559 60278.051827
478560 60278.052243
478561 60278.05266
478562 60278.053077
478563 60278.053493
478564 60278.05391
478565 60278.054327
478566 60278.054743
478567 60278.05516
478568 60278.055577
478569 60278.055993
478570 60278.05641
480683 60281.051271
480684 60281.051687
480685 60281.052104
480686 60281.052521
480687 60281.052937
480688 60281.053354
480689 60281.053771
480690 60281.054187
480691 60281.054604
480692 60281.055021
480693 60281.055437
480694 60281.055854
480695 60281.056271
480696 60281.056687
480697 60281.057104
480698 60281.057521
480699 60281.057937
480700 60281.058354
480701 60281.058771
480702 60281.059187
482813 60284.051736
482814 60284.052153
482815 60284.052569
482816 60284.052986
482817 60284.053403
482818 60284.053819
482819 60284.054236
482820 60284.054653
482821 60284.055069
482822 60284.055486
482823 60284.055903
482824 60284.056319
482825 60284.056736
482826 60284.057153
482827 60284.057569
482828 60284.057986
482829 60284.058403
482830 60284.058819
482831 60284.059236
482832 60284.059653
484566 60287.053707
484567 60287.054124
484568 60287.05454
484569 60287.054957
484570 60287.055374
484571 60287.05579
484572 60287.056207
484573 60287.056624
484574 60287.05704
484575 60287.057457
484576 60287.057874
484577 60287.05829
484578 60287.058707
484579 60287.059124
484580 60287.05954
484581 60287.059957
484582 60287.060374
484583 60287.06079
484584 60287.061207
484585 60287.061624
490001 60297.113364
490002 60297.113781
490003 60297.114198
490004 60297.114614
490005 60297.115031
490006 60297.115448
490007 60297.115864
490008 60297.116281
490009 60297.116698
490010 60297.117114
490011 60297.117531
490012 60297.117948
490013 60297.118364
490014 60297.118781
490015 60297.119198
490016 60297.119614
490017 60297.120031
490018 60297.120448
490019 60297.120864
490578 60300.06009
490579 60300.060507
490580 60300.060924
490581 60300.06134
490582 60300.061757
490583 60300.062174
490584 60300.06259
490585 60300.063007
490586 60300.063424
490587 60300.06384
490588 60300.064257
490589 60300.064674
490590 60300.06509
490591 60300.065507
490592 60300.065924
490593 60300.06634
490594 60300.066757
490595 60300.067174
490596 60300.06759
490597 60300.068007
