obsHistID expMJD
2382235 63124.328847
2382236 63124.329263
2382237 63124.32968
2382238 63124.330097
2382239 63124.330513
2382240 63124.33093
2382241 63124.331347
2382242 63124.331763
2382243 63124.33218
2382244 63124.332597
2382245 63124.333013
2382246 63124.33343
2382247 63124.333847
2382248 63124.334263
2382249 63124.33468
2382250 63124.335097
2382251 63124.335513
2382252 63124.33593
2382253 63124.336347
2382254 63124.336763
2382918 63125.223116
2382919 63125.223533
2382920 63125.22395
2382921 63125.224366
2382922 63125.224783
2382923 63125.2252
2382924 63125.225616
2382925 63125.226033
2382926 63125.22645
2382927 63125.226866
2382928 63125.227283
2382929 63125.2277
2382930 63125.228116
2382931 63125.228533
2382932 63125.22895
2382933 63125.229366
2382934 63125.229783
2382935 63125.2302
2382936 63125.230616
2383805 63126.214149
2383806 63126.214566
2383807 63126.214982
2383808 63126.215399
2383809 63126.215816
2383810 63126.216232
2383811 63126.216649
2383812 63126.217066
2383813 63126.217482
2383814 63126.217899
2383815 63126.218316
2383816 63126.218732
2383817 63126.219149
2383818 63126.219566
2383819 63126.219982
2383820 63126.220399
2383821 63126.220816
2383822 63126.221232
2383823 63126.221649
2383824 63126.222066
2400858 63153.174491
2400859 63153.174908
2400860 63153.175325
2400861 63153.175741
2400862 63153.176158
2400863 63153.176575
2400864 63153.176991
2400865 63153.177408
2400866 63153.177825
2400867 63153.178241
2400868 63153.178658
2400869 63153.179075
2400870 63153.179491
2400871 63153.179908
2400872 63153.180325
2400873 63153.180741
2400874 63153.181158
2400875 63153.181575
2400876 63153.181991
2401627 63154.138096
2401628 63154.138512
2401629 63154.138929
2401630 63154.139346
2401631 63154.139762
2401632 63154.140179
2401633 63154.140596
2401634 63154.141012
2401635 63154.141429
2401636 63154.141846
2401637 63154.142262
2401638 63154.142679
2401639 63154.143096
2401640 63154.143512
2401641 63154.143929
2401642 63154.144346
2401643 63154.144762
2401644 63154.145179
2401645 63154.145596
2401646 63154.146012
2402420 63155.136042
2402421 63155.136459
2402422 63155.136876
2402423 63155.137292
2402424 63155.137709
2402425 63155.138126
2402426 63155.138542
2402427 63155.138959
2402428 63155.139376
2402429 63155.139792
2402430 63155.140209
2402431 63155.140626
2402432 63155.141042
2402433 63155.141459
2402434 63155.141876
2402435 63155.142292
2402436 63155.142709
2402437 63155.143126
2402438 63155.143542
2403218 63156.131082
2403219 63156.131499
2403220 63156.131916
2403221 63156.132332
2403222 63156.132749
2403223 63156.133166
2403224 63156.133582
2403225 63156.133999
2403226 63156.134416
2403227 63156.134832
2403228 63156.135249
2403229 63156.135666
2403230 63156.136082
2403231 63156.136499
2403232 63156.136916
2403233 63156.137332
2403234 63156.137749
2403235 63156.138166
2403236 63156.138582
2403237 63156.138999
2404090 63157.16212
2404091 63157.162537
2404092 63157.162954
2404093 63157.16337
2404094 63157.163787
2404095 63157.164204
2404096 63157.16462
2404097 63157.165037
2404098 63157.165454
2404099 63157.16587
2404100 63157.166287
2404101 63157.166704
2404102 63157.16712
2404103 63157.167537
2404104 63157.167954
2404105 63157.16837
2404106 63157.168787
2404107 63157.169204
2404108 63157.16962
2404109 63157.170037
2404832 63158.129293
2404833 63158.12971
2404834 63158.130127
2404835 63158.130543
2404836 63158.13096
2404837 63158.131377
2404838 63158.131793
2404839 63158.13221
2404840 63158.132627
2404841 63158.133043
2404842 63158.13346
2404843 63158.133877
2404844 63158.134293
2404845 63158.13471
2404846 63158.135127
2404847 63158.135543
2404848 63158.13596
2404849 63158.136377
2404850 63158.136793
2404851 63158.13721
2405670 63159.138331
2405671 63159.138748
2405672 63159.139164
2405673 63159.139581
2405674 63159.139998
2405675 63159.140414
2405676 63159.140831
2405677 63159.141248
2405678 63159.141664
2405679 63159.142081
2405680 63159.142498
2405681 63159.142914
2405682 63159.143331
2405683 63159.143748
2405684 63159.144164
2405685 63159.144581
2405686 63159.144998
2405687 63159.145414
2405688 63159.145831
2405689 63159.146248
2419971 63186.053998
2419972 63186.054415
2419973 63186.054832
2419974 63186.055248
2419975 63186.055665
2419976 63186.056082
2419977 63186.056498
2419978 63186.056915
2419979 63186.057332
2419980 63186.057748
2419981 63186.058165
2419982 63186.058582
2419983 63186.058998
2419984 63186.059415
2419985 63186.059832
2419986 63186.060248
2419987 63186.060665
2419988 63186.061082
2419989 63186.061498
2419990 63186.061915
2420744 63187.058352
2420745 63187.058768
2420746 63187.059185
2420747 63187.059602
2420748 63187.060018
2420749 63187.060435
2420750 63187.060852
2420751 63187.061268
2420752 63187.061685
2420753 63187.062102
2420754 63187.062518
2420755 63187.062935
2420756 63187.063352
2420757 63187.063768
2420758 63187.064185
2420759 63187.064602
2420760 63187.065018
2420761 63187.065435
2420762 63187.065852
2420763 63187.066268
2421497 63188.073823
2421498 63188.07424
2421499 63188.074656
2421500 63188.075073
2421501 63188.07549
2421502 63188.075906
2421503 63188.076323
2421504 63188.07674
2421505 63188.077156
2421506 63188.077573
2421507 63188.07799
2421508 63188.078406
2421509 63188.078823
2421510 63188.07924
2421511 63188.079656
2421512 63188.080073
2421513 63188.08049
2421514 63188.080906
2421515 63188.081323
2421516 63188.08174
2422296 63189.109051
2422297 63189.109468
2422298 63189.109884
2422299 63189.110301
2422300 63189.110718
2422301 63189.111134
2422302 63189.111551
2422303 63189.111968
2422304 63189.112384
2422305 63189.112801
2422306 63189.113218
2422307 63189.113634
2422308 63189.114051
2422309 63189.114468
2422310 63189.114884
2422311 63189.115301
2422312 63189.115718
2422313 63189.116134
2422314 63189.116551
2422315 63189.116968
2436315 63211.054995
2436316 63211.055412
2436317 63211.055829
2436318 63211.056245
2436319 63211.056662
2436320 63211.057079
2436321 63211.057495
