obsHistID expMJD
664587 60567.234411
664588 60567.234828
664589 60567.235245
664590 60567.235661
664591 60567.236078
664592 60567.236495
664593 60567.236911
664594 60567.237328
664595 60567.237745
664596 60567.238161
664597 60567.238578
664598 60567.238995
664599 60567.239411
664600 60567.239828
664601 60567.240245
664602 60567.240661
664603 60567.241078
664604 60567.241495
664605 60567.241911
664606 60567.242328
671688 60578.285857
671689 60578.286274
671690 60578.28669
671691 60578.287107
671692 60578.287524
671693 60578.28794
671694 60578.288357
671695 60578.288774
671696 60578.28919
671697 60578.289607
671698 60578.290024
671699 60578.29044
671700 60578.290857
671701 60578.291274
671702 60578.29169
671703 60578.292107
671704 60578.292524
671705 60578.29294
671706 60578.293357
671707 60578.293774
674134 60581.189152
674135 60581.189568
674136 60581.189985
674137 60581.190402
674138 60581.190818
674139 60581.191235
674140 60581.191652
674141 60581.192068
674142 60581.192485
674143 60581.192902
674144 60581.193318
674145 60581.193735
674146 60581.194152
674147 60581.194568
674148 60581.194985
674149 60581.195402
674150 60581.195818
674151 60581.196235
674152 60581.196652
674153 60581.197068
684498 60593.179472
684499 60593.179889
684500 60593.180305
684501 60593.180722
684502 60593.181139
684503 60593.181555
684504 60593.181972
684505 60593.182389
684506 60593.182805
684507 60593.183222
684508 60593.183639
684509 60593.184055
684510 60593.184472
684511 60593.184889
684512 60593.185305
684513 60593.185722
684514 60593.186139
684515 60593.186555
684516 60593.186972
684517 60593.187389
686499 60596.193244
686500 60596.193661
686501 60596.194078
686502 60596.194494
686503 60596.194911
686504 60596.195328
686505 60596.195744
686506 60596.196161
686507 60596.196578
686508 60596.196994
686509 60596.197411
686510 60596.197828
686511 60596.198244
686512 60596.198661
686513 60596.199078
686514 60596.199494
686515 60596.199911
686516 60596.200328
686517 60596.200744
686518 60596.201161
693900 60605.149276
693901 60605.149693
693902 60605.15011
693903 60605.150526
693904 60605.150943
693905 60605.15136
693906 60605.151776
693907 60605.152193
693908 60605.15261
693909 60605.153026
693910 60605.153443
693911 60605.15386
693912 60605.154276
693913 60605.154693
693914 60605.15511
693915 60605.155526
693916 60605.155943
693917 60605.15636
693918 60605.156776
693919 60605.157193
696276 60608.142034
696277 60608.142451
696278 60608.142868
696279 60608.143284
696280 60608.143701
696281 60608.144118
696282 60608.144534
696283 60608.144951
696284 60608.145368
696285 60608.145784
696286 60608.146201
696287 60608.146618
696288 60608.147034
696289 60608.147451
696290 60608.147868
696291 60608.148284
696292 60608.148701
696293 60608.149118
696294 60608.149534
696295 60608.149951
698651 60611.134004
698652 60611.13442
698653 60611.134837
698654 60611.135254
698655 60611.13567
698656 60611.136087
698657 60611.136504
698658 60611.13692
698659 60611.137337
698660 60611.137754
698661 60611.13817
698662 60611.138587
698663 60611.139004
698664 60611.13942
698665 60611.139837
698666 60611.140254
698667 60611.14067
698668 60611.141087
698669 60611.141504
698670 60611.14192
704775 60621.137598
704776 60621.138015
704777 60621.138431
704778 60621.138848
704779 60621.139265
704780 60621.139681
704781 60621.140098
704782 60621.140515
704783 60621.140931
704784 60621.141348
704785 60621.141765
704786 60621.142181
704787 60621.142598
704788 60621.143015
704789 60621.143431
704790 60621.143848
704791 60621.144265
704792 60621.144681
704793 60621.145098
704794 60621.145515
706952 60624.093405
706953 60624.093822
706954 60624.094239
706955 60624.094655
706956 60624.095072
706957 60624.095489
706958 60624.095905
706959 60624.096322
706960 60624.096739
706961 60624.097155
706962 60624.097572
706963 60624.097989
706964 60624.098405
706965 60624.098822
706966 60624.099239
706967 60624.099655
706968 60624.100072
706969 60624.100489
706970 60624.100905
706971 60624.101322
709677 60627.291393
709678 60627.291809
709679 60627.292226
709680 60627.292643
709681 60627.293059
709682 60627.293476
709683 60627.293893
709684 60627.294309
709685 60627.294726
709686 60627.295143
709687 60627.295559
709688 60627.295976
709689 60627.296393
709690 60627.296809
709691 60627.297226
709692 60627.297643
709693 60627.298059
709694 60627.298476
709695 60627.298893
709696 60627.299309
712911 60632.051295
712912 60632.051711
712913 60632.052128
712914 60632.052545
712915 60632.052961
712916 60632.053378
712917 60632.053795
712918 60632.054211
712919 60632.054628
712920 60632.055045
712921 60632.055461
712922 60632.055878
712923 60632.056295
712924 60632.056711
712925 60632.057128
712926 60632.057545
712927 60632.057961
712928 60632.058378
712929 60632.058795
712930 60632.059211
715146 60635.058159
715147 60635.058575
715148 60635.058992
715149 60635.059409
715150 60635.059825
715151 60635.060242
715152 60635.060659
715153 60635.061075
715154 60635.061492
715155 60635.061909
715156 60635.062325
715157 60635.062742
715158 60635.063159
715159 60635.063575
715160 60635.063992
715161 60635.064409
715162 60635.064825
715163 60635.065242
715164 60635.065659
715165 60635.066075
716613 60640.061676
716614 60640.062093
716615 60640.06251
716616 60640.062926
716617 60640.063343
716618 60640.06376
716619 60640.064176
716620 60640.064593
716621 60640.06501
716622 60640.065426
716623 60640.065843
716624 60640.06626
716625 60640.066676
716626 60640.067093
716627 60640.06751
716628 60640.067926
716629 60640.068343
716630 60640.06876
716631 60640.069176
716632 60640.069593
724673 60651.148758
724674 60651.149175
724675 60651.149592
724676 60651.150008
724677 60651.150425
724678 60651.150842
724679 60651.151258
724680 60651.151675
724681 60651.152092
724682 60651.152508
724683 60651.152925
724684 60651.153342
724685 60651.153758
724686 60651.154175
724687 60651.154592
724688 60651.155008
724689 60651.155425
724690 60651.155842
724691 60651.156258
724692 60651.156675
726644 60654.070981
726645 60654.071397
726646 60654.071814
726647 60654.072231
726648 60654.072647
726649 60654.073064
726650 60654.073481
726651 60654.073897
726652 60654.074314
726653 60654.074731
726654 60654.075147
726655 60654.075564
726656 60654.075981
726657 60654.076397
726658 60654.076814
726659 60654.077231
726660 60654.077647
726661 60654.078064
726662 60654.078481
726663 60654.078897
732200 60662.156365
732201 60662.156781
732202 60662.157198
732203 60662.157615
732204 60662.158031
732205 60662.158448
732206 60662.158865
732207 60662.159281
732208 60662.159698
732209 60662.160115
732210 60662.160531
732211 60662.160948
732212 60662.161365
732213 60662.161781
732214 60662.162198
732215 60662.162615
732216 60662.163031
732217 60662.163448
732218 60662.163865
732219 60662.164281
734127 60665.074983
734128 60665.0754
734129 60665.075816
734130 60665.076233
734131 60665.07665
734132 60665.077066
734133 60665.077483
734134 60665.0779
734135 60665.078316
734136 60665.078733
734137 60665.07915
734138 60665.079566
734139 60665.079983
734140 60665.0804
734141 60665.080816
734142 60665.081233
734143 60665.08165
734144 60665.082066
734145 60665.082483
734146 60665.0829
736174 60668.075933
736175 60668.076349
736176 60668.076766
736177 60668.077183
736178 60668.077599
736179 60668.078016
736180 60668.078433
736181 60668.092738
736182 60668.09375
736183 60668.094191
736184 60668.094622
736185 60668.095052
736186 60668.095482
736187 60668.095912
736188 60668.096342
736189 60668.096772
736190 60668.097202
736191 60668.097631
736192 60668.098061
736193 60668.098491
