obsHistID expMJD
741720 60676.071628
741721 60676.072045
741722 60676.072461
741723 60676.072878
741724 60676.073295
741725 60676.073711
741726 60676.074128
741727 60676.074545
741728 60676.074961
741729 60676.075378
741730 60676.075795
741731 60676.076211
741732 60676.076628
741733 60676.077045
741734 60676.077461
741735 60676.077878
741736 60676.078295
741737 60676.078711
741738 60676.079128
741739 60676.079545
742409 60677.069314
742410 60677.069731
742411 60677.070148
742412 60677.070564
742413 60677.070981
742414 60677.071398
742415 60677.071814
742416 60677.072231
742417 60677.072648
742418 60677.073064
742419 60677.073481
742420 60677.073898
742421 60677.074314
742422 60677.074731
742423 60677.075148
742424 60677.075564
742425 60677.075981
742426 60677.076398
742427 60677.076814
947265 60966.140309
947266 60966.140725
947267 60966.141142
947268 60966.141559
947269 60966.141975
947270 60966.142392
947271 60966.142809
947272 60966.143225
947273 60966.143642
947274 60966.144059
947275 60966.144475
947276 60966.144892
947277 60966.145309
947278 60966.145725
947279 60966.146142
947280 60966.146559
947281 60966.146975
947282 60966.147392
947283 60966.147809
949067 60970.267214
949068 60970.26763
949069 60970.268047
949070 60970.268464
949071 60970.26888
949072 60970.269297
949073 60970.269714
949074 60970.27013
949075 60970.270547
949076 60970.270964
949077 60970.27138
949078 60970.271797
949079 60970.272214
949080 60970.27263
949081 60970.273047
949082 60970.273464
949083 60970.27388
949084 60970.274297
949085 60970.274714
949086 60970.27513
949568 60971.113743
949569 60971.11416
949570 60971.114576
949571 60971.114993
949572 60971.11541
949573 60971.115826
949574 60971.116243
949575 60971.11666
949576 60971.117076
949577 60971.117493
949578 60971.11791
949579 60971.118326
949580 60971.118743
949581 60971.11916
949582 60971.119576
949583 60971.119993
949584 60971.12041
949585 60971.120826
949586 60971.121243
950374 60972.109274
950375 60972.10969
950376 60972.110107
950377 60972.110524
950378 60972.11094
950379 60972.111357
950380 60972.111774
950381 60972.11219
950382 60972.112607
950383 60972.113024
950384 60972.11344
950385 60972.113857
950386 60972.114274
950387 60972.11469
950388 60972.115107
950389 60972.115524
950390 60972.11594
950391 60972.116357
950392 60972.116774
950393 60972.11719
951209 60973.117038
951210 60973.117455
951211 60973.117872
951212 60973.118288
951213 60973.118705
951214 60973.119122
951215 60973.119538
951216 60973.119955
951217 60973.120372
951218 60973.120788
951219 60973.121205
951220 60973.121622
951221 60973.122038
951222 60973.122455
951223 60973.122872
951224 60973.123288
951225 60973.123705
951226 60973.124122
951227 60973.124538
951228 60973.124955
952035 60974.144445
952036 60974.144861
952037 60974.145278
952038 60974.145695
952039 60974.146111
952040 60974.146528
952041 60974.146945
952042 60974.147361
952043 60974.147778
952044 60974.148195
952045 60974.148611
952046 60974.149028
952047 60974.149445
952048 60974.149861
952049 60974.150278
952050 60974.150695
952051 60974.151111
952052 60974.151528
952053 60974.151945
952054 60974.152361
961643 60995.069158
961644 60995.069575
961645 60995.069992
961646 60995.070408
961647 60995.070825
961648 60995.071242
961649 60995.071658
961650 60995.072075
961651 60995.072492
961652 60995.072908
961653 60995.073325
961654 60995.073742
961655 60995.074158
961656 60995.074575
961657 60995.074992
961658 60995.075408
961659 60995.075825
961660 60995.076242
961661 60995.076658
961662 60995.077075
962370 60996.053227
962371 60996.053644
962372 60996.05406
962373 60996.054477
962374 60996.054894
962375 60996.05531
962376 60996.055727
962377 60996.056144
962378 60996.05656
962379 60996.056977
962380 60996.057394
962381 60996.05781
962382 60996.058227
962383 60996.058644
962384 60996.05906
962385 60996.059477
962386 60996.059894
962387 60996.06031
962388 60996.060727
962389 60996.061144
963195 60997.093911
963196 60997.094328
963197 60997.094744
963198 60997.095161
963199 60997.095578
963200 60997.095994
963201 60997.096411
963202 60997.096828
963203 60997.097244
963204 60997.097661
963205 60997.098078
963206 60997.098494
963207 60997.098911
963208 60997.099328
963209 60997.099744
963210 60997.100161
963211 60997.100578
963212 60997.100994
963213 60997.101411
963214 60997.101828
963859 60998.050268
963860 60998.050685
963861 60998.051101
963862 60998.051518
963863 60998.051935
963864 60998.052351
963865 60998.052768
963866 60998.053185
963867 60998.053601
963868 60998.054018
963869 60998.054435
963870 60998.054851
963871 60998.055268
963872 60998.055685
963873 60998.056101
963874 60998.056518
963875 60998.056935
963876 60998.057351
963877 60998.057768
963878 60998.058185
964565 60999.041344
964566 60999.04176
964567 60999.042177
964568 60999.042594
964569 60999.04301
964570 60999.043427
964571 60999.043844
964572 60999.04426
964573 60999.044677
964574 60999.045094
964575 60999.04551
964576 60999.045927
964577 60999.046344
964578 60999.04676
964579 60999.047177
964580 60999.047594
964581 60999.04801
964582 60999.048427
964583 60999.048844
964584 60999.04926
965301 61000.042481
965302 61000.042898
965303 61000.043314
965304 61000.043731
965305 61000.044148
965306 61000.044564
965307 61000.044981
965308 61000.045398
965309 61000.045814
965310 61000.046231
965311 61000.046648
965312 61000.047064
965313 61000.047481
965314 61000.047898
965315 61000.048314
965316 61000.048731
965317 61000.049148
965318 61000.049564
965319 61000.049981
965320 61000.050398
966044 61001.042725
966045 61001.043141
966046 61001.043558
966047 61001.043975
966048 61001.044391
966049 61001.044808
966050 61001.045225
966051 61001.045641
966052 61001.046058
966053 61001.046475
966054 61001.046891
966055 61001.047308
966056 61001.047725
966057 61001.048141
966058 61001.048558
966059 61001.048975
966060 61001.049391
966061 61001.049808
966062 61001.050225
966063 61001.050641
980725 61025.057683
980726 61025.0581
980727 61025.058517
980728 61025.058933
980729 61025.05935
980730 61025.059767
980731 61025.060183
980732 61025.0606
980733 61025.061017
980734 61025.061433
980735 61025.06185
980736 61025.062267
980737 61025.062683
980738 61025.0631
980739 61025.063517
980740 61025.063933
980741 61025.06435
980742 61025.064767
980743 61025.065183
980744 61025.0656
981442 61026.058215
981443 61026.058632
981444 61026.059049
981445 61026.059465
981446 61026.059882
981447 61026.060299
981448 61026.060715
981449 61026.061132
981450 61026.061549
981451 61026.061965
981452 61026.062382
981453 61026.062799
981454 61026.063215
981455 61026.063632
981456 61026.064049
981457 61026.064465
981458 61026.064882
981459 61026.065299
981460 61026.065715
981461 61026.066132
982149 61027.058395
982150 61027.058811
982151 61027.059228
982152 61027.059645
982153 61027.060061
982154 61027.060478
982155 61027.060895
982156 61027.061311
982157 61027.061728
982158 61027.062145
982159 61027.062561
982160 61027.062978
982161 61027.063395
982162 61027.063811
982163 61027.064228
982164 61027.064645
982165 61027.065061
982166 61027.065478
982167 61027.065895
982168 61027.066311
982853 61028.059029
982854 61028.059446
982855 61028.059862
982856 61028.060279
982857 61028.060696
982858 61028.061112
982859 61028.061529
982860 61028.061946
982861 61028.062362
982862 61028.062779
982863 61028.063196
982864 61028.063612
982865 61028.064029
982866 61028.064446
982867 61028.064862
982868 61028.065279
982869 61028.065696
982870 61028.066112
982871 61028.066529
982872 61028.066946
983547 61029.059486
983548 61029.059902
983549 61029.060319
983550 61029.060736
983551 61029.061152
983552 61029.061569
983553 61029.061986
983554 61029.062402
983555 61029.062819
983556 61029.063236
983557 61029.063652
983558 61029.064069
983559 61029.064486
983560 61029.064902
983561 61029.065319
983562 61029.065736
983563 61029.066152
983564 61029.066569
983565 61029.066986
983566 61029.067402
984267 61030.059645
984268 61030.060062
984269 61030.060479
984270 61030.060895
984271 61030.061312
984272 61030.061729
984273 61030.062145
984274 61030.062562
984275 61030.062979
984276 61030.063395
984277 61030.063812
984278 61030.064229
984279 61030.064645
984280 61030.065062
984281 61030.065479
984282 61030.065895
984283 61030.066312
984284 61030.066729
984285 61030.067145
984286 61030.067562
984995 61031.069018
984996 61031.069435
984997 61031.069852
984998 61031.070268
984999 61031.070685
985000 61031.071102
985001 61031.071518
985002 61031.071935
985003 61031.072352
985004 61031.072768
985005 61031.073185
985006 61031.073602
985007 61031.074018
985008 61031.074435
985009 61031.074852
985010 61031.075268
985011 61031.075685
985012 61031.076102
985013 61031.076518
985014 61031.076935
