obsHistID expMJD
917302 60919.351642
917303 60919.352058
917304 60919.352475
917305 60919.352892
917306 60919.353308
917307 60919.353725
917308 60919.354142
917309 60919.354558
917310 60919.354975
917311 60919.355392
917312 60919.355808
917313 60919.356225
917314 60919.356642
917315 60919.357058
917316 60919.357475
917317 60919.357892
917318 60919.358308
917319 60919.358725
917320 60919.359142
917321 60919.359558
920454 60933.286157
920455 60933.286574
920456 60933.286991
920457 60933.287407
920458 60933.287824
920459 60933.288241
920460 60933.288657
920461 60933.289074
920462 60933.289491
920463 60933.289907
920464 60933.290324
920465 60933.290741
920466 60933.291157
920467 60933.291574
920468 60933.291991
920469 60933.292407
920470 60933.292824
920471 60933.293241
920472 60933.293657
920473 60933.294074
933004 60947.213704
933005 60947.214121
933006 60947.214538
933007 60947.214954
933008 60947.215371
933009 60947.215788
933010 60947.216204
933011 60947.216621
933012 60947.217038
933013 60947.217454
933014 60947.217871
933015 60947.218288
933016 60947.218704
933017 60947.219121
933018 60947.219538
933019 60947.219954
933020 60947.220371
933021 60947.220788
933022 60947.221204
933023 60947.221621
934725 60950.205972
934726 60950.206389
934727 60950.206805
934728 60950.207222
934729 60950.207639
934730 60950.208055
934731 60950.208472
934732 60950.208889
934733 60950.209305
934734 60950.209722
934735 60950.210139
934736 60950.210555
934737 60950.210972
934738 60950.211389
934739 60950.211805
934740 60950.212222
934741 60950.212639
934742 60950.213055
934743 60950.213472
934744 60950.213889
941697 60959.252389
941698 60959.252806
941699 60959.253222
941700 60959.253639
941701 60959.254056
941702 60959.254472
941703 60959.254889
941704 60959.255306
941705 60959.255722
941706 60959.256139
941707 60959.256556
941708 60959.256972
941709 60959.257389
941710 60959.257806
941711 60959.258222
941712 60959.258639
941713 60959.259056
941714 60959.259472
941715 60959.259889
941716 60959.260306
943937 60962.144108
943938 60962.144525
943939 60962.144941
943940 60962.145358
943941 60962.145775
943942 60962.146191
943943 60962.146608
943944 60962.147025
943945 60962.147441
943946 60962.147858
943947 60962.148275
943948 60962.148691
943949 60962.149108
943950 60962.149525
943951 60962.149941
943952 60962.150358
943953 60962.150775
943954 60962.151191
943955 60962.151608
943956 60962.152025
946405 60965.137109
946406 60965.137525
946407 60965.137942
946408 60965.138359
946409 60965.138775
946410 60965.139192
946411 60965.139609
946412 60965.140025
946413 60965.140442
946414 60965.140859
946415 60965.141275
946416 60965.141692
946417 60965.142109
946418 60965.142525
946419 60965.142942
946420 60965.143359
946421 60965.143775
946422 60965.144192
946423 60965.144609
946424 60965.145025
952797 60975.130898
952798 60975.131315
952799 60975.131732
952800 60975.132148
952801 60975.132565
952802 60975.132982
952803 60975.133398
952804 60975.133815
952805 60975.134232
952806 60975.134648
952807 60975.135065
952808 60975.135482
952809 60975.135898
952810 60975.136315
952811 60975.136732
952812 60975.137148
952813 60975.137565
952814 60975.137982
952815 60975.138398
952816 60975.138815
955147 60978.132629
955148 60978.133046
955149 60978.133462
955150 60978.133879
955151 60978.134296
955152 60978.134712
955153 60978.135129
955154 60978.135546
955155 60978.135962
955156 60978.136379
955157 60978.136796
955158 60978.137212
955159 60978.137629
955160 60978.138046
955161 60978.138462
955162 60978.138879
955163 60978.139296
955164 60978.139712
955165 60978.140129
955166 60978.140546
956859 60981.134124
956860 60981.134541
956861 60981.134958
956862 60981.135374
956863 60981.135791
956864 60981.136208
956865 60981.136624
956866 60981.137041
956867 60981.137458
956868 60981.137874
956869 60981.138291
956870 60981.138708
956871 60981.139124
956872 60981.139541
956873 60981.139958
956874 60981.140374
956875 60981.140791
956876 60981.141208
956877 60981.141624
956878 60981.142041
959429 60992.094787
959430 60992.095204
959431 60992.095621
959432 60992.096037
959433 60992.096454
959434 60992.096871
959435 60992.097287
959436 60992.097704
959437 60992.098121
959438 60992.098537
959439 60992.098954
959440 60992.099371
959441 60992.099787
959442 60992.100204
959443 60992.100621
959444 60992.101037
959445 60992.101454
959446 60992.101871
959447 60992.102287
959448 60992.102704
969048 61006.070649
969049 61006.071066
969050 61006.071482
969051 61006.071899
969052 61006.072316
969053 61006.072732
969054 61006.073149
969055 61006.073566
969056 61006.073982
969057 61006.074399
969058 61006.074816
969059 61006.075232
969060 61006.075649
969061 61006.076066
969062 61006.076482
969063 61006.076899
969064 61006.077316
969065 61006.077732
969066 61006.078149
969067 61006.078566
970431 61009.064025
970432 61009.064442
970433 61009.064858
970434 61009.065275
970435 61009.065692
970436 61009.066108
970437 61009.066525
970438 61009.066942
970439 61009.067358
970440 61009.067775
970441 61009.068192
970442 61009.068608
970443 61009.069025
970444 61009.069442
970445 61009.069858
970446 61009.070275
970447 61009.070692
970448 61009.071108
970449 61009.071525
970450 61009.071942
975347 61016.117795
975348 61016.118212
975349 61016.118628
975350 61016.119045
975351 61016.119462
975352 61016.119878
975353 61016.120295
975354 61016.120712
975355 61016.121128
975356 61016.121545
975357 61016.121962
975358 61016.122378
975359 61016.122795
975360 61016.123212
975361 61016.123628
975362 61016.124045
975363 61016.124462
975364 61016.124878
975365 61016.125295
975366 61016.1396
976732 61019.116693
976733 61019.11711
976734 61019.131416
976735 61019.132429
976736 61019.13287
976737 61019.1333
976738 61019.13373
976739 61019.13416
976740 61019.13459
976741 61019.13502
976742 61019.13545
976743 61019.13588
976744 61019.13631
976745 61019.13674
976746 61019.137169
976747 61019.137599
976748 61019.138029
976749 61019.138458
976750 61019.138888
976751 61019.139318
978789 61022.133021
978790 61022.133438
978791 61022.133855
978792 61022.134271
978793 61022.134688
978794 61022.135105
978795 61022.135521
978796 61022.135938
978797 61022.136355
978798 61022.136771
978799 61022.137188
978800 61022.137605
978801 61022.138021
978802 61022.138438
978803 61022.138855
978804 61022.139271
978805 61022.139688
978806 61022.140105
978807 61022.140521
978808 61022.140938
988558 61036.091752
988559 61036.092169
988560 61036.092585
988561 61036.093002
988562 61036.093419
988563 61036.093835
988564 61036.094252
988565 61036.094669
988566 61036.095085
988567 61036.095502
988568 61036.095919
988569 61036.096335
988570 61036.096752
988571 61036.097169
988572 61036.097585
988573 61036.098002
988574 61036.098419
988575 61036.098835
988576 61036.099252
988577 61036.099669
990656 61039.092192
990657 61039.092608
990658 61039.093025
990659 61039.093442
990660 61039.093858
990661 61039.094275
990662 61039.094692
990663 61039.095108
990664 61039.095525
990665 61039.095942
990666 61039.096358
990667 61039.096775
990668 61039.097192
990669 61039.097608
990670 61039.098025
990671 61039.098442
990672 61039.098858
990673 61039.099275
990674 61039.099692
990675 61039.100108
