obsHistID expMJD
917292 60919.346109
917293 60919.346526
917294 60919.346943
917295 60919.347359
917296 60919.347776
917297 60919.348193
917298 60919.348609
917299 60919.349026
917300 60919.349443
917301 60919.349859
920444 60933.280625
920445 60933.281042
920446 60933.281458
920447 60933.281875
920448 60933.282292
920449 60933.282708
920450 60933.283125
920451 60933.283542
920452 60933.283958
920453 60933.284375
932994 60947.208172
932995 60947.208589
932996 60947.209005
932997 60947.209422
932998 60947.209839
932999 60947.210255
933000 60947.210672
933001 60947.211089
933002 60947.211505
933003 60947.211922
934715 60950.20044
934716 60950.200856
934717 60950.201273
934718 60950.20169
934719 60950.202106
934720 60950.202523
934721 60950.20294
934722 60950.203356
934723 60950.203773
934724 60950.20419
941687 60959.246856
941688 60959.247273
941689 60959.24769
941690 60959.248106
941691 60959.248523
941692 60959.24894
941693 60959.249356
941694 60959.249773
941695 60959.25019
941696 60959.250606
943927 60962.138576
943928 60962.138992
943929 60962.139409
943930 60962.139826
943931 60962.140242
943932 60962.140659
943933 60962.141076
943934 60962.141492
943935 60962.141909
943936 60962.142326
946395 60965.131576
946396 60965.131993
946397 60965.132409
946398 60965.132826
946399 60965.133243
946400 60965.133659
946401 60965.134076
946402 60965.134493
946403 60965.134909
946404 60965.135326
952787 60975.125366
952788 60975.125783
952789 60975.126199
952790 60975.126616
952791 60975.127033
952792 60975.127449
952793 60975.127866
952794 60975.128283
952795 60975.128699
952796 60975.129116
955137 60978.127096
955138 60978.127513
955139 60978.12793
955140 60978.128346
955141 60978.128763
955142 60978.12918
955143 60978.129596
955144 60978.130013
955145 60978.13043
955146 60978.130846
956849 60981.128592
956850 60981.129009
956851 60981.129425
956852 60981.129842
956853 60981.130259
956854 60981.130675
956855 60981.131092
956856 60981.131509
956857 60981.131925
956858 60981.132342
959419 60992.089255
959420 60992.089672
959421 60992.090088
959422 60992.090505
959423 60992.090922
959424 60992.091338
959425 60992.091755
959426 60992.092172
959427 60992.092588
959428 60992.093005
969038 61006.065117
969039 61006.065533
969040 61006.06595
969041 61006.066367
969042 61006.066783
969043 61006.0672
969044 61006.067617
969045 61006.068033
969046 61006.06845
969047 61006.068867
970421 61009.058493
970422 61009.058909
970423 61009.059326
970424 61009.059743
970425 61009.060159
970426 61009.060576
970427 61009.060993
970428 61009.061409
970429 61009.061826
970430 61009.062243
975337 61016.112262
975338 61016.112679
975339 61016.113096
975340 61016.113512
975341 61016.113929
975342 61016.114346
975343 61016.114762
975344 61016.115179
975345 61016.115596
975346 61016.116012
976722 61019.111161
976723 61019.111578
976724 61019.111994
976725 61019.112411
976726 61019.112828
976727 61019.113244
976728 61019.113661
976729 61019.114078
976730 61019.114494
976731 61019.114911
978779 61022.127489
978780 61022.127905
978781 61022.128322
978782 61022.128739
978783 61022.129155
978784 61022.129572
978785 61022.129989
978786 61022.130405
978787 61022.130822
978788 61022.131239
988548 61036.071623
988549 61036.085929
988550 61036.086936
988551 61036.087376
988552 61036.087807
988553 61036.088237
988554 61036.088667
988555 61036.089097
988556 61036.089527
988557 61036.089956
990646 61039.086659
990647 61039.087076
990648 61039.087493
990649 61039.087909
990650 61039.088326
990651 61039.088743
990652 61039.089159
990653 61039.089576
990654 61039.089993
990655 61039.090409
