obsHistID expMJD
1899505 62380.279415
1899506 62380.279831
1899507 62380.280248
1899508 62380.280665
1899509 62380.281081
1899510 62380.281498
1899511 62380.281915
1899512 62380.282331
1899513 62380.282748
1899514 62380.283165
1899515 62380.283581
1899516 62380.283998
1899517 62380.284415
1899518 62380.284831
1899519 62380.285248
1899520 62380.285665
1899521 62380.286081
1899522 62380.286498
1899523 62380.286915
1909355 62393.2656
1909356 62393.266017
1909357 62393.266433
1909358 62393.26685
1909359 62393.267267
1909360 62393.267683
1909361 62393.2681
1909362 62393.268517
1909363 62393.268933
1909364 62393.26935
1909365 62393.269767
1909366 62393.270183
1909367 62393.2706
1909368 62393.271017
1909369 62393.271433
1909370 62393.27185
1909371 62393.272267
1909372 62393.272683
1909373 62393.2731
1918317 62408.250387
1918318 62408.250803
1918319 62408.25122
1918320 62408.251637
1918321 62408.252053
1918322 62408.25247
1918323 62408.252887
1918324 62408.253303
1918325 62408.25372
1918326 62408.254137
1918327 62408.254553
1918328 62408.25497
1918329 62408.255387
1918330 62408.255803
1918331 62408.25622
1918332 62408.256637
1918333 62408.257053
1918334 62408.25747
1918335 62408.257887
1918336 62408.258303
1920746 62411.188268
1920747 62411.188684
1920748 62411.189101
1920749 62411.189518
1920750 62411.189934
1920751 62411.190351
1920752 62411.190768
1920753 62411.191184
1920754 62411.191601
1920755 62411.192018
1920756 62411.192434
1920757 62411.192851
1920758 62411.193268
1920759 62411.193684
1920760 62411.194101
1920761 62411.194518
1920762 62411.194934
1920763 62411.195351
1920764 62411.195768
1920765 62411.196184
1930392 62423.338643
1930393 62423.33906
1930394 62423.339476
1930395 62423.339893
1930396 62423.34031
1930397 62423.340726
1930398 62423.341143
1930399 62423.34156
1930400 62423.341976
1930401 62423.342393
1930402 62423.34281
1930403 62423.343226
1930404 62423.343643
1930405 62423.34406
1930406 62423.344476
1930407 62423.344893
1930408 62423.34531
1930409 62423.345726
1930410 62423.346143
1930411 62423.34656
1931739 62425.193066
1931740 62425.193483
1931741 62425.1939
1931742 62425.194316
1931743 62425.194733
1931744 62425.19515
1931745 62425.195566
1931746 62425.195983
1931747 62425.1964
1931748 62425.196816
1931749 62425.197233
1931750 62425.19765
1931751 62425.198066
1931752 62425.198483
1931753 62425.1989
1931754 62425.199316
1931755 62425.199733
1931756 62425.20015
1931757 62425.200566
1934203 62428.213311
1934204 62428.213727
1934205 62428.214144
1934206 62428.214561
1934207 62428.214977
1934208 62428.215394
1934209 62428.215811
1934210 62428.216227
1934211 62428.216644
1934212 62428.217061
1934213 62428.217477
1934214 62428.217894
1934215 62428.218311
1934216 62428.218727
1934217 62428.219144
1934218 62428.219561
1934219 62428.219977
1934220 62428.220394
1934221 62428.220811
1934222 62428.221227
1939255 62436.10952
1939256 62436.109937
1939257 62436.110354
1939258 62436.11077
1939259 62436.111187
1939260 62436.111604
1939261 62436.11202
1939262 62436.112437
1939263 62436.112854
1939264 62436.11327
1939265 62436.113687
1939266 62436.114104
1939267 62436.11452
1939268 62436.114937
1939269 62436.115354
1939270 62436.11577
1939271 62436.116187
1939272 62436.116604
1939273 62436.11702
1941590 62439.112712
1941591 62439.113129
1941592 62439.113546
1941593 62439.113962
1941594 62439.114379
1941595 62439.114796
