obsHistID expMJD
1632305 62014.306604
1632306 62014.30702
1632307 62014.307437
1632308 62014.307854
1632309 62014.30827
1632310 62014.308687
1632311 62014.309104
1632312 62014.30952
1632313 62014.309937
1632314 62014.310354
1636976 62026.298528
1636977 62026.298945
1636978 62026.299361
1636979 62026.299778
1636980 62026.300195
1636981 62026.300611
1636982 62026.301028
1636983 62026.301445
1636984 62026.301861
1636985 62026.302278
1639316 62029.21704
1639317 62029.217457
1639318 62029.217873
1639319 62029.21829
1639320 62029.218707
1639321 62029.219123
1639322 62029.21954
1639323 62029.219957
1639324 62029.220373
1639325 62029.22079
1650403 62042.202785
1650404 62042.203201
1650405 62042.203618
1650406 62042.204035
1650407 62042.204451
1650408 62042.204868
1650409 62042.205285
1650410 62042.205701
1650411 62042.206118
1650412 62042.206535
1652674 62045.301839
1652675 62045.302256
1652676 62045.302672
1652677 62045.303089
1652678 62045.303506
1652679 62045.303922
1652680 62045.304339
1652681 62045.304756
1652682 62045.305172
1652683 62045.305589
1659251 62053.159844
1659252 62053.16026
1659253 62053.160677
1659254 62053.161094
1659255 62053.16151
1659256 62053.161927
1659257 62053.162344
1659258 62053.16276
1659259 62053.163177
1659260 62053.163594
1661611 62056.172683
1661612 62056.1731
1661613 62056.173516
1661614 62056.173933
1661615 62056.17435
1661616 62056.174766
1661617 62056.175183
1661618 62056.1756
1661619 62056.176016
1661620 62056.176433
1668465 62067.123477
1668466 62067.123894
1668467 62067.124311
1668468 62067.124727
1668469 62067.125144
1668470 62067.125561
1668471 62067.125977
1668472 62067.126394
1668473 62067.126811
1668474 62067.127227
1670588 62070.125005
1670589 62070.125421
1670590 62070.125838
1670591 62070.126255
1670592 62070.126671
1670593 62070.127088
1670594 62070.127505
1670595 62070.127921
1670596 62070.128338
1670597 62070.128755
1677528 62082.243981
1677529 62082.244398
1677530 62082.244814
1677531 62082.245231
1677532 62082.245648
1677533 62082.246064
1677534 62082.246481
1677535 62082.246898
1677536 62082.247314
1677537 62082.247731
1679437 62086.087658
1679438 62086.088075
1679439 62086.088491
1679440 62086.088908
1679441 62086.089325
1679442 62086.089741
1679443 62086.090158
1679444 62086.090575
1679445 62086.090991
1679446 62086.091408
1687588 62098.065059
1687589 62098.065476
1687590 62098.065892
1687591 62098.066309
1687592 62098.066726
1687593 62098.067142
1687594 62098.067559
1687595 62098.067976
1687596 62098.068392
1687597 62098.068809
1689589 62101.055907
1689590 62101.056324
1689591 62101.056741
1689592 62101.057157
1689593 62101.057574
1689594 62101.057991
1689595 62101.058407
1689596 62101.058824
1689597 62101.059241
1689598 62101.059657
1695817 62111.110626
1695818 62111.111042
1695819 62111.111459
1695820 62111.111876
1695821 62111.112292
1695822 62111.112709
1695823 62111.113126
1695824 62111.113542
1695825 62111.113959
1695826 62111.114376
1697904 62114.111516
1697905 62114.111933
1697906 62114.112349
1697907 62114.112766
1697908 62114.113183
1697909 62114.113599
1697910 62114.114016
1697911 62114.114433
1697912 62114.114849
1697913 62114.115266
1699914 62117.127521
1699915 62117.127938
1699916 62117.128354
1699917 62117.128771
1699918 62117.129188
1699919 62117.129604
1699920 62117.130021
1699921 62117.130438
1699922 62117.130854
1699923 62117.131271
1707144 62128.070749
1707145 62128.071166
1707146 62128.071582
1707147 62128.071999
1707148 62128.072416
1707149 62128.072832
1707150 62128.073249
1707151 62128.073666
1707152 62128.074082
1707153 62128.074499
1709178 62131.070921
1709179 62131.071338
1709180 62131.071754
1709181 62131.072171
1709182 62131.072588
1709183 62131.073004
1709184 62131.08731
1709185 62131.088322
1709186 62131.088762
1709187 62131.089193
