obsHistID expMJD
664633 60567.25631
664634 60567.256726
664635 60567.257143
664636 60567.25756
664637 60567.257976
664638 60567.258393
664639 60567.25881
664640 60567.259226
664641 60567.259643
664642 60567.26006
664643 60567.260476
664644 60567.260893
664645 60567.26131
664646 60567.261726
664647 60567.262143
664648 60567.26256
664649 60567.262976
664650 60567.263393
664651 60567.26381
664652 60567.264226
671734 60578.307755
671735 60578.308172
671736 60578.308588
671737 60578.309005
671738 60578.309422
671739 60578.309838
671740 60578.310255
671741 60578.310672
671742 60578.311088
671743 60578.311505
671744 60578.311922
671745 60578.312338
671746 60578.312755
671747 60578.313172
671748 60578.313588
671749 60578.314005
671750 60578.314422
671751 60578.314838
671752 60578.315255
671753 60578.315672
674180 60581.21105
674181 60581.211467
674182 60581.211883
674183 60581.2123
674184 60581.212717
674185 60581.213133
674186 60581.21355
674187 60581.213967
674188 60581.214383
674189 60581.2148
674190 60581.215217
674191 60581.215633
674192 60581.21605
674193 60581.216467
674194 60581.216883
674195 60581.2173
674196 60581.217717
674197 60581.218133
674198 60581.21855
674199 60581.218967
684544 60593.20137
684545 60593.201787
684546 60593.202203
684547 60593.20262
684548 60593.203037
684549 60593.203453
684550 60593.20387
684551 60593.204287
684552 60593.204703
684553 60593.20512
684554 60593.205537
684555 60593.205953
684556 60593.20637
684557 60593.206787
684558 60593.207203
684559 60593.20762
684560 60593.208037
684561 60593.208453
684562 60593.20887
684563 60593.209287
686545 60596.215142
686546 60596.215559
686547 60596.215976
686548 60596.216392
686549 60596.216809
686550 60596.217226
686551 60596.217642
686552 60596.218059
686553 60596.218476
686554 60596.218892
686555 60596.219309
686556 60596.219726
686557 60596.220142
686558 60596.220559
686559 60596.220976
686560 60596.221392
686561 60596.221809
686562 60596.222226
686563 60596.222642
686564 60596.223059
693946 60605.171175
693947 60605.171591
693948 60605.172008
693949 60605.172425
693950 60605.172841
693951 60605.173258
693952 60605.173675
693953 60605.174091
693954 60605.174508
693955 60605.174925
693956 60605.175341
693957 60605.175758
693958 60605.176175
693959 60605.176591
693960 60605.177008
693961 60605.177425
693962 60605.177841
693963 60605.178258
693964 60605.178675
693965 60605.179091
696322 60608.163933
696323 60608.164349
696324 60608.164766
696325 60608.165183
696326 60608.165599
696327 60608.166016
696328 60608.166433
696329 60608.166849
696330 60608.167266
696331 60608.167683
696332 60608.168099
696333 60608.168516
696334 60608.168933
696335 60608.169349
696336 60608.169766
696337 60608.170183
696338 60608.170599
696339 60608.171016
696340 60608.171433
696341 60608.171849
698697 60611.155902
698698 60611.156319
698699 60611.156735
698700 60611.157152
698701 60611.157569
698702 60611.157985
698703 60611.158402
698704 60611.158819
698705 60611.159235
698706 60611.159652
698707 60611.160069
698708 60611.160485
698709 60611.160902
698710 60611.161319
698711 60611.161735
698712 60611.162152
698713 60611.162569
698714 60611.162985
698715 60611.163402
698716 60611.163819
704821 60621.159496
704822 60621.159913
704823 60621.160329
704824 60621.160746
704825 60621.161163
704826 60621.161579
704827 60621.161996
704828 60621.162413
704829 60621.162829
704830 60621.163246
704831 60621.163663
704832 60621.164079
704833 60621.164496
704834 60621.164913
704835 60621.165329
704836 60621.165746
704837 60621.166163
704838 60621.166579
704839 60621.166996
704840 60621.167413
706998 60624.115303
706999 60624.11572
707000 60624.116137
707001 60624.116553
707002 60624.11697
707003 60624.117387
707004 60624.117803
707005 60624.11822
707006 60624.118637
707007 60624.119053
707008 60624.11947
707009 60624.119887
707010 60624.120303
707011 60624.12072
707012 60624.121137
707013 60624.121553
707014 60624.12197
707015 60624.122387
707016 60624.122803
707017 60624.12322
709723 60627.313291
709724 60627.313707
709725 60627.314124
709726 60627.314541
709727 60627.314957
709728 60627.315374
709729 60627.315791
709730 60627.316207
709731 60627.316624
709732 60627.317041
709733 60627.317457
709734 60627.317874
709735 60627.318291
709736 60627.318707
709737 60627.319124
709738 60627.319541
709739 60627.319957
709740 60627.320374
709741 60627.320791
709742 60627.321207
712957 60632.073193
712958 60632.073609
712959 60632.074026
712960 60632.074443
712961 60632.074859
712962 60632.075276
712963 60632.075693
712964 60632.076109
712965 60632.076526
712966 60632.076943
712967 60632.077359
712968 60632.077776
712969 60632.078193
712970 60632.078609
712971 60632.079026
712972 60632.079443
712973 60632.079859
712974 60632.080276
712975 60632.080693
712976 60632.081109
715192 60635.080057
715193 60635.080473
715194 60635.08089
715195 60635.081307
715196 60635.081723
715197 60635.08214
715198 60635.082557
715199 60635.082973
715200 60635.08339
715201 60635.083807
715202 60635.084223
715203 60635.08464
715204 60635.085057
715205 60635.085473
715206 60635.08589
715207 60635.086307
715208 60635.086723
715209 60635.08714
715210 60635.087557
715211 60635.087973
716659 60640.083574
716660 60640.083991
716661 60640.084408
716662 60640.084824
716663 60640.085241
716664 60640.085658
716665 60640.086074
716666 60640.086491
716667 60640.086908
716668 60640.087324
716669 60640.087741
716670 60640.088158
716671 60640.088574
716672 60640.088991
716673 60640.089408
716674 60640.089824
716675 60640.090241
716676 60640.090658
716677 60640.091074
716678 60640.091491
724719 60651.170656
724720 60651.171073
724721 60651.17149
724722 60651.171906
724723 60651.172323
724724 60651.17274
724725 60651.173156
724726 60651.173573
724727 60651.17399
724728 60651.174406
724729 60651.174823
724730 60651.17524
724731 60651.175656
724732 60651.176073
724733 60651.17649
724734 60651.176906
724735 60651.177323
724736 60651.17774
724737 60651.178156
724738 60651.178573
726690 60654.092879
726691 60654.093296
726692 60654.093712
726693 60654.094129
726694 60654.094546
726695 60654.094962
726696 60654.095379
726697 60654.095796
726698 60654.096212
726699 60654.096629
726700 60654.097046
726701 60654.097462
726702 60654.097879
726703 60654.098296
726704 60654.098712
726705 60654.099129
726706 60654.099546
726707 60654.099962
726708 60654.100379
726709 60654.100796
732246 60662.178263
732247 60662.178679
732248 60662.179096
732249 60662.179513
732250 60662.179929
732251 60662.180346
732252 60662.180763
732253 60662.181179
732254 60662.181596
732255 60662.182013
732256 60662.182429
732257 60662.182846
732258 60662.183263
732259 60662.183679
732260 60662.184096
732261 60662.184513
732262 60662.184929
732263 60662.185346
732264 60662.185763
732265 60662.186179
734173 60665.11164
734174 60665.112057
734175 60665.112474
734176 60665.11289
734177 60665.113307
734178 60665.113724
734179 60665.11414
734180 60665.114557
734181 60665.114974
734182 60665.11539
734183 60665.115807
734184 60665.116224
734185 60665.11664
734186 60665.117057
734187 60665.117474
734188 60665.11789
734189 60665.118307
734190 60665.118724
734191 60665.11914
734192 60665.119557
736220 60668.112485
736221 60668.112902
736222 60668.113319
736223 60668.113735
736224 60668.114152
736225 60668.114569
736226 60668.114985
736227 60668.115402
736228 60668.115819
736229 60668.116235
736230 60668.116652
736231 60668.117069
736232 60668.117485
736233 60668.117902
736234 60668.118319
736235 60668.118735
736236 60668.119152
736237 60668.119569
736238 60668.119985
736239 60668.120402
