obsHistID expMJD
1903089 62385.266411
1903090 62385.266828
1903091 62385.267245
1903092 62385.267661
1903093 62385.268078
1903094 62385.268495
1903095 62385.268911
1903096 62385.269328
1903097 62385.269745
1903098 62385.270161
1903099 62385.270578
1903100 62385.270995
1903101 62385.271411
1903102 62385.271828
1903103 62385.272245
1903104 62385.272661
1903105 62385.273078
1903106 62385.273495
1903107 62385.273911
1903997 62386.240063
1903998 62386.24048
1903999 62386.240896
1904000 62386.241313
1904001 62386.24173
1904002 62386.242146
1904003 62386.242563
1904004 62386.24298
1904005 62386.243396
1904006 62386.243813
1904007 62386.24423
1904008 62386.244646
1904009 62386.245063
1904010 62386.24548
1904011 62386.245896
1904012 62386.246313
1904013 62386.24673
1904014 62386.247146
1904015 62386.247563
1904926 62387.241105
1904927 62387.241521
1904928 62387.241938
1904929 62387.242355
1904930 62387.242771
1904931 62387.243188
1904932 62387.243605
1904933 62387.244021
1904934 62387.244438
1904935 62387.244855
1904936 62387.245271
1904937 62387.245688
1904938 62387.246105
1904939 62387.246521
1904940 62387.246938
1904941 62387.247355
1904942 62387.247771
1904943 62387.248188
1904944 62387.248605
1904945 62387.249021
1923758 62415.160957
1923759 62415.161374
1923760 62415.16179
1923761 62415.162207
1923762 62415.162624
1923763 62415.16304
1923764 62415.163457
1923765 62415.163874
1923766 62415.16429
1923767 62415.164707
1923768 62415.165124
1923769 62415.16554
1923770 62415.165957
1923771 62415.166374
1923772 62415.16679
1923773 62415.167207
1923774 62415.167624
1923775 62415.16804
1923776 62415.168457
1924614 62416.158253
1924615 62416.158669
1924616 62416.159086
1924617 62416.159503
1924618 62416.159919
1924619 62416.160336
1924620 62416.160753
1924621 62416.161169
1924622 62416.161586
1924623 62416.162003
1924624 62416.162419
1924625 62416.162836
1924626 62416.163253
1924627 62416.163669
1924628 62416.164086
1924629 62416.164503
1924630 62416.164919
1924631 62416.165336
1924632 62416.165753
1924633 62416.166169
1925464 62417.155205
1925465 62417.155622
1925466 62417.156039
1925467 62417.156455
1925468 62417.156872
1925469 62417.157289
1925470 62417.157705
1925471 62417.158122
1925472 62417.158539
1925473 62417.158955
1925474 62417.159372
1925475 62417.159789
1925476 62417.160205
1925477 62417.160622
1925478 62417.161039
1925479 62417.161455
1925480 62417.161872
1925481 62417.162289
1925482 62417.162705
1925483 62417.163122
1926303 62418.157417
1926304 62418.157833
1926305 62418.15825
1926306 62418.158667
1926307 62418.159083
1926308 62418.1595
1926309 62418.159917
1926310 62418.160333
1926311 62418.16075
1926312 62418.161167
1926313 62418.161583
1926314 62418.162
1926315 62418.162417
1926316 62418.162833
1926317 62418.16325
1926318 62418.163667
1926319 62418.164083
1926320 62418.1645
1926321 62418.164917
1926322 62418.165333
1927109 62419.152635
1927110 62419.153051
1927111 62419.153468
1927112 62419.153885
1927113 62419.154301
1927114 62419.154718
