obsHistID expMJD
1237358 61409.135964
1237359 61409.136381
1237360 61409.136797
1237361 61409.137214
1237362 61409.137631
1237363 61409.138047
1237364 61409.138464
1237365 61409.138881
1237366 61409.139297
1237367 61409.139714
1237368 61409.140131
1237369 61409.140547
1237370 61409.140964
1237371 61409.141381
1237372 61409.141797
1237373 61409.142214
1237374 61409.142631
1237375 61409.143047
1237376 61409.143464
1237924 61410.062739
1237925 61410.063156
1237926 61410.063573
1237927 61410.063989
1237928 61410.064406
1237929 61410.064823
1237930 61410.065239
1237931 61410.065656
1237932 61410.066073
1237933 61410.066489
1237934 61410.066906
1237935 61410.067323
1237936 61410.067739
1237937 61410.068156
1237938 61410.068573
1237939 61410.068989
1237940 61410.069406
1237941 61410.069823
1237942 61410.070239
1237943 61410.070656
1238649 61411.062534
1238650 61411.062951
1238651 61411.063368
1238652 61411.063784
1238653 61411.064201
1238654 61411.064618
1238655 61411.065034
1238656 61411.065451
1238657 61411.065868
1238658 61411.066284
1238659 61411.066701
1238660 61411.067118
1238661 61411.067534
1238662 61411.067951
1238663 61411.068368
1238664 61411.068784
1238665 61411.069201
1238666 61411.069618
1238667 61411.070034
1238668 61411.070451
1239359 61412.06273
1239360 61412.063146
1239361 61412.063563
1239362 61412.06398
1239363 61412.064396
1239364 61412.064813
1239365 61412.06523
1239366 61412.065646
1239367 61412.066063
1239368 61412.06648
1239369 61412.066896
1239370 61412.067313
1239371 61412.06773
1239372 61412.068146
1239373 61412.068563
1239374 61412.06898
1239375 61412.069396
1239376 61412.069813
1239377 61412.07023
1239378 61412.070646
1240048 61413.062685
1240049 61413.063101
1240050 61413.063518
1240051 61413.063935
1240052 61413.064351
1240053 61413.064768
1240054 61413.065185
1240055 61413.065601
1240056 61413.066018
1240057 61413.066435
1240058 61413.066851
1240059 61413.067268
1240060 61413.067685
1240061 61413.068101
1240062 61413.068518
1240063 61413.068935
1240064 61413.069351
1240065 61413.069768
1240066 61413.070185
1240067 61413.070601
1240744 61414.062623
1240745 61414.06304
1240746 61414.063457
1240747 61414.063873
1240748 61414.06429
1240749 61414.064707
1240750 61414.065123
1240751 61414.06554
1240752 61414.065957
1240753 61414.066373
1240754 61414.06679
1240755 61414.067207
1240756 61414.067623
1240757 61414.06804
1240758 61414.068457
1240759 61414.068873
1240760 61414.06929
1240761 61414.069707
1240762 61414.070123
1240763 61414.07054
1241450 61415.062544
1241451 61415.062961
1241452 61415.063378
1241453 61415.063794
1241454 61415.064211
1241455 61415.064628
1241456 61415.065044
1241457 61415.065461
1241458 61415.065878
1241459 61415.066294
1241460 61415.066711
1241461 61415.067128
1241462 61415.067544
1241463 61415.067961
1241464 61415.068378
1241465 61415.068794
1241466 61415.069211
1241467 61415.069628
1241468 61415.070044
1241469 61415.070461
1406936 61650.344073
1406937 61650.34449
1406938 61650.344907
1406939 61650.345323
1406940 61650.34574
1406941 61650.346157
1406942 61650.346573
1406943 61650.34699
1406944 61650.347407
1406945 61650.347823
1406946 61650.34824
