obsHistID expMJD
664557 60567.21918
664558 60567.219597
664559 60567.220013
664560 60567.22043
664561 60567.220847
664562 60567.221263
664563 60567.22168
664564 60567.222097
664565 60567.222513
664566 60567.22293
664567 60567.223347
664568 60567.223763
664569 60567.22418
664570 60567.224597
664571 60567.225013
664572 60567.22543
664573 60567.225847
664574 60567.226263
664575 60567.22668
664576 60567.227097
671659 60578.271042
671660 60578.271459
671661 60578.271875
671662 60578.272292
671663 60578.272709
671664 60578.273125
671665 60578.273542
671666 60578.273959
671667 60578.274375
671668 60578.274792
671669 60578.275209
671670 60578.275625
671671 60578.276042
671672 60578.276459
671673 60578.276875
671674 60578.277292
671675 60578.277709
671676 60578.278125
671677 60578.278542
674105 60581.174302
674106 60581.17473
674107 60581.175159
674108 60581.175587
674109 60581.176004
674110 60581.17642
674111 60581.176837
674112 60581.177254
674113 60581.17767
674114 60581.178087
674115 60581.178504
674116 60581.17892
674117 60581.179337
674118 60581.179754
674119 60581.18017
674120 60581.180587
674121 60581.181004
674122 60581.18142
674123 60581.181837
684469 60593.164657
684470 60593.165074
684471 60593.16549
684472 60593.165907
684473 60593.166324
684474 60593.16674
684475 60593.167157
684476 60593.167574
684477 60593.16799
684478 60593.168407
684479 60593.168824
684480 60593.16924
684481 60593.169657
684482 60593.170074
684483 60593.17049
684484 60593.170907
684485 60593.171324
684486 60593.17174
684487 60593.172157
686469 60596.178013
686470 60596.178429
686471 60596.178846
686472 60596.179263
686473 60596.179679
686474 60596.180096
686475 60596.180513
686476 60596.180929
686477 60596.181346
686478 60596.181763
686479 60596.182179
686480 60596.182596
686481 60596.183013
686482 60596.183429
686483 60596.183846
686484 60596.184263
686485 60596.184679
686486 60596.185096
686487 60596.185513
686488 60596.185929
693871 60605.134462
693872 60605.134878
693873 60605.135295
693874 60605.135712
693875 60605.136128
693876 60605.136545
693877 60605.136962
693878 60605.137378
693879 60605.137795
693880 60605.138212
693881 60605.138628
693882 60605.139045
693883 60605.139462
693884 60605.139878
693885 60605.140295
693886 60605.140712
693887 60605.141128
693888 60605.141545
693889 60605.141962
696247 60608.12722
696248 60608.127636
696249 60608.128053
696250 60608.12847
696251 60608.128886
696252 60608.129303
696253 60608.12972
696254 60608.130136
696255 60608.130553
696256 60608.13097
696257 60608.131386
696258 60608.131803
696259 60608.13222
696260 60608.132636
696261 60608.133053
696262 60608.13347
696263 60608.133886
696264 60608.134303
696265 60608.13472
698622 60611.119189
698623 60611.119606
698624 60611.120022
698625 60611.120439
698626 60611.120856
698627 60611.121272
698628 60611.121689
698629 60611.122106
698630 60611.122522
