obsHistID expMJD
2146623 62747.288406
2146624 62747.288823
2146625 62747.289239
2146626 62747.289656
2146627 62747.290073
2146628 62747.290489
2146629 62747.290906
2146630 62747.291323
2146631 62747.291739
2146632 62747.292156
2148219 62750.246486
2148220 62750.246903
2148221 62750.24732
2148222 62750.247736
2148223 62750.248153
2148224 62750.24857
2148225 62750.248986
2148226 62750.249403
2148227 62750.24982
2148228 62750.250236
2151113 62753.272871
2151114 62753.273288
2151115 62753.273704
2151116 62753.274121
2151117 62753.274538
2151118 62753.274954
2151119 62753.275371
2151120 62753.275788
2151121 62753.276204
2151122 62753.276621
2158768 62762.23549
2158769 62762.235907
2158770 62762.236323
2158771 62762.23674
2158772 62762.237157
2158773 62762.237573
2158774 62762.23799
2158775 62762.238407
2158776 62762.238823
2158777 62762.23924
2161426 62765.23076
2161427 62765.231177
2161428 62765.231593
2161429 62765.23201
2161430 62765.232427
2161431 62765.232843
2161432 62765.23326
2161433 62765.233677
2161434 62765.234093
2161435 62765.23451
2169822 62777.198748
2169823 62777.199165
2169824 62777.199582
2169825 62777.199998
2169826 62777.200415
2169827 62777.200832
2169828 62777.201248
2169829 62777.201665
2169830 62777.202082
2169831 62777.202498
2172759 62782.265458
2178654 62790.202738
2178655 62790.203155
2178656 62790.203572
2178657 62790.203988
2178658 62790.204405
2178659 62790.204822
2178660 62790.205238
2178661 62790.205655
2178662 62790.206072
2178663 62790.206488
2180956 62793.12648
2180957 62793.126896
2180958 62793.127313
2180959 62793.12773
2180960 62793.128146
2180961 62793.128563
2180962 62793.12898
2180963 62793.129396
2180964 62793.129813
2180965 62793.13023
2183168 62796.114639
2183169 62796.115056
2183170 62796.115472
2183171 62796.115889
2183172 62796.116306
2183173 62796.116722
2183174 62796.117139
2183175 62796.117556
2183176 62796.117972
2183177 62796.118389
2190785 62808.316217
2190786 62808.316633
2190787 62808.31705
2190788 62808.317467
2190789 62808.317883
2190790 62808.3183
2190791 62808.318717
2190792 62808.319133
2190793 62808.31955
2190794 62808.319967
2191379 62812.288788
2191380 62812.289204
2191381 62812.289621
2191382 62812.290038
2191383 62812.290454
2191384 62812.290871
2191385 62812.291288
2191386 62812.291704
2191387 62812.292121
2191388 62812.292538
2194873 62819.091657
2194874 62819.092073
2194875 62819.09249
2194876 62819.092907
2194877 62819.093323
2194878 62819.09374
2194879 62819.094157
2194880 62819.094573
2194881 62819.09499
2194882 62819.095407
2196692 62822.091831
2196693 62822.092248
2196694 62822.092665
2196695 62822.093081
2196696 62822.093498
2196697 62822.093915
2196698 62822.094331
2196699 62822.094748
2196700 62822.095165
2196701 62822.095581
2197997 62825.097992
2197998 62825.098409
2197999 62825.098826
2198000 62825.099242
2198001 62825.099659
2198002 62825.100076
2198003 62825.100492
2198004 62825.100909
2198005 62825.101326
2198006 62825.101742
2203798 62835.066065
2203799 62835.066481
2203800 62835.066898
2203801 62835.067315
2203802 62835.067731
2203803 62835.068148
2203804 62835.068565
2203805 62835.068981
2203806 62835.069398
2203807 62835.069815
2205520 62838.060264
2205521 62838.060681
2205522 62838.061097
2205523 62838.061514
2205524 62838.061931
2205525 62838.062347
2205526 62838.062764
2205527 62838.063181
2205528 62838.063597
2205529 62838.064014
2211062 62850.066798
2211063 62850.067215
2211064 62850.067631
2211065 62850.068048
2211066 62850.068465
2211067 62850.068881
2211068 62850.069298
2211069 62850.069715
2211070 62850.070131
2211071 62850.070548
2213248 62853.120843
2213249 62853.12126
2213250 62853.121676
2213251 62853.122093
2213252 62853.12251
2213253 62853.122926
2213254 62853.123343
2213255 62853.12376
2213256 62853.124176
2213257 62853.124593
2215258 62856.116614
2215259 62856.11703
2215260 62856.117447
2215261 62856.117864
2215262 62856.11828
2215263 62856.118697
2215264 62856.119114
2215265 62856.11953
2215266 62856.119947
2215267 62856.120364
2219717 62865.136144
2219718 62865.136561
2219719 62865.136977
2219720 62865.137394
2219721 62865.137811
2219722 62865.138227
2219723 62865.138644
2219724 62865.139061
2219725 62865.139477
2219726 62865.139894
