obsHistID expMJD
994170 61044.089337
994171 61044.089753
994172 61044.09017
994173 61044.090587
994174 61044.091003
994175 61044.09142
994176 61044.091837
994177 61044.092253
994178 61044.09267
994179 61044.093087
994180 61044.093503
994181 61044.09392
994182 61044.094337
994183 61044.094753
994184 61044.09517
994185 61044.095587
994186 61044.096003
994187 61044.09642
994188 61044.096837
994189 61044.097253
994190 61044.09767
994191 61044.098087
994192 61044.098503
994193 61044.09892
994194 61044.099337
994195 61044.099753
995585 61047.088334
995586 61047.088751
995587 61047.089167
995588 61047.089584
995589 61047.090001
995590 61047.090417
995591 61047.090834
995592 61047.091251
995593 61047.091667
995594 61047.092084
995595 61047.092501
995596 61047.092917
995597 61047.093334
995598 61047.093751
995599 61047.094167
995600 61047.094584
995601 61047.095001
995602 61047.095417
995603 61047.095834
995604 61047.096251
995605 61047.096667
995606 61047.097084
995607 61047.097501
995608 61047.097917
995609 61047.098334
995610 61047.098751
996972 61050.088675
996973 61050.089092
996974 61050.089508
996975 61050.089925
996976 61050.090342
996977 61050.090758
996978 61050.091175
996979 61050.091592
996980 61050.092008
996981 61050.092425
996982 61050.092842
996983 61050.093258
996984 61050.093675
996985 61050.094092
996986 61050.094508
996987 61050.094925
996988 61050.095342
996989 61050.095758
996990 61050.096175
996991 61050.096592
996992 61050.097008
996993 61050.097425
996994 61050.097842
996995 61050.098258
996996 61050.098675
996997 61050.099092
997692 61054.088546
997693 61054.088963
997694 61054.089379
997695 61054.089796
997696 61054.090213
997697 61054.090629
997698 61054.091046
997699 61054.091463
997700 61054.091879
997701 61054.092296
997702 61054.092713
997703 61054.093129
997704 61054.093546
997705 61054.093963
997706 61054.094379
997707 61054.094796
997708 61054.095213
997709 61054.095629
997710 61054.096046
997711 61054.096463
997712 61054.096879
997713 61054.097296
997714 61054.097713
997715 61054.098129
997716 61054.098546
997717 61054.098963
1170880 61302.218744
1170881 61302.219161
1170882 61302.219578
1170883 61302.219994
1170884 61302.220411
1170885 61302.220828
1170886 61302.221244
1170887 61302.221661
1170888 61302.222078
1170889 61302.222494
1170890 61302.222911
1170891 61302.223328
1170892 61302.223744
1170893 61302.224161
1170894 61302.224578
1170895 61302.224994
1170896 61302.225411
1170897 61302.225828
1170898 61302.226244
1170899 61302.226661
1170900 61302.227078
1170901 61302.227494
1170902 61302.227911
1170903 61302.228328
1170904 61302.228744
1170905 61302.229161
1173554 61305.246372
1173555 61305.246789
1173556 61305.247206
1173557 61305.247622
1173558 61305.248039
1173559 61305.248456
1173560 61305.248872
1173561 61305.249289
1173562 61305.249706
1173563 61305.250122
1173564 61305.250539
1173565 61305.250956
1173566 61305.251372
1173567 61305.251789
1173568 61305.252206
1173569 61305.252622
1173570 61305.253039
1173571 61305.253456
1173572 61305.253872
1173573 61305.254289
1173574 61305.254706
1173575 61305.255122
1173576 61305.255539
1173577 61305.255956
1173578 61305.256372
1173579 61305.256789
1176562 61308.393873
1176563 61308.39429
1176564 61308.394707
1176565 61308.395123
1176566 61308.39554
1176567 61308.395957
1176568 61308.396373
1176569 61308.39679
1176570 61308.397207
1176571 61308.397623
1176572 61308.39804
1176573 61308.398457
1176574 61308.398873
1176575 61308.39929
1176576 61308.399707
1176577 61308.400123
1181606 61314.285343
1181607 61314.28576
1181608 61314.286176
1181609 61314.286593
1181610 61314.28701
1181611 61314.287426
1181612 61314.287843
1181613 61314.28826
1181614 61314.288676
1181615 61314.289093
1181616 61314.28951
1181617 61314.289926
1181618 61314.290343
1181619 61314.29076
1181620 61314.291176
1181621 61314.291593
1181622 61314.29201
1181623 61314.292426
1181624 61314.292843
1181625 61314.29326
1181626 61314.293676
1181627 61314.294093
1181628 61314.29451
1181629 61314.294926
1181630 61314.295343
1181631 61314.29576
1183979 61317.181827
1183980 61317.182244
1183981 61317.182661
1183982 61317.183077
1183983 61317.183494
1183984 61317.183911
1183985 61317.184327
1183986 61317.184744
1183987 61317.185161
1183988 61317.185577
1183989 61317.185994
1183990 61317.186411
1183991 61317.186827
1183992 61317.187244
1183993 61317.187661
1183994 61317.188077
1183995 61317.188494
1183996 61317.188911
1183997 61317.189327
1183998 61317.189744
1183999 61317.190161
1184000 61317.190577
1184001 61317.190994
1184002 61317.191411
1184003 61317.191827
1184004 61317.192244
1194561 61330.187061
1194562 61330.187477
1194563 61330.187894
1194564 61330.188311
1194565 61330.188727
1194566 61330.189144
1194567 61330.189561
1194568 61330.189977
1194569 61330.190394
1194570 61330.190811
1194571 61330.191227
1194572 61330.191644
1194573 61330.192061
1194574 61330.192477
1194575 61330.192894
1194576 61330.193311
1194577 61330.193727
1194578 61330.194144
1194579 61330.194561
1194580 61330.194977
1194581 61330.195394
1194582 61330.195811
1194583 61330.196227
1194584 61330.196644
1194585 61330.197061
1194586 61330.197477
1196932 61333.183889
1196933 61333.184305
1196934 61333.184722
1196935 61333.185139
1196936 61333.185555
1196937 61333.185972
1196938 61333.186389
1196939 61333.186805
1196940 61333.187222
1196941 61333.187639
1196942 61333.188055
1196943 61333.188472
1196944 61333.188889
1196945 61333.189305
1196946 61333.189722
1196947 61333.190139
1196948 61333.190555
1196949 61333.190972
1196950 61333.191389
1196951 61333.191805
1196952 61333.192222
1196953 61333.192639
1196954 61333.193055
1196955 61333.193472
1196956 61333.193889
1196957 61333.194305
1198591 61336.218455
1198592 61336.218871
1198593 61336.219288
1198594 61336.219705
1198595 61336.220121
1198596 61336.220538
1198597 61336.220955
1198598 61336.221371
1198599 61336.221788
1198600 61336.222205
1198601 61336.222621
1198602 61336.223038
1198603 61336.223455
1198604 61336.223871
1198605 61336.224288
1198606 61336.224705
1198607 61336.225121
1198608 61336.225538
1198609 61336.225955
1198610 61336.226371
1198611 61336.226788
1198612 61336.227205
1198613 61336.227621
1198614 61336.228038
1198615 61336.228455
1198616 61336.228871
1203240 61344.143224
1203241 61344.143641
1203242 61344.144058
