obsHistID expMJD
13271 59598.111414
13320 59598.135262
180254 59819.414533
187479 59827.254029
187493 59827.2603
187525 59827.278039
187528 59827.279466
187545 59827.287369
187546 59827.287816
187547 59827.288265
187553 59827.290967
187589 59827.307705
187603 59827.314787
191252 59836.278762
191253 59836.27921
191280 59836.291765
191299 59836.300643
191340 59836.319672
191376 59836.337167
208606 59862.13913
209036 59862.340565
209888 59863.353625
209889 59863.354109
210469 59864.233913
210471 59864.234836
210472 59864.23529
210522 59864.260556
236418 59906.017709
236458 59906.035889
237885 59908.03302
263903 59947.074776
308757 60012.01442
308791 60012.030106
314948 60018.994862
314997 60019.017241
398451 60143.439477
408909 60160.339157
409007 60160.385859
409008 60160.386307
409035 60160.398501
409037 60160.399405
427038 60187.328854
443780 60216.196877
443820 60216.215004
443821 60216.215451
443856 60216.231298
443857 60216.231748
443899 60216.25097
462676 60247.292303
476327 60275.046174
476328 60275.046622
476369 60275.066217
516336 60336.05423
523888 60350.036889
538431 60369.029012
538433 60369.029915
627968 60512.402194
627971 60512.403536
627997 60512.420571
627998 60512.421019
628000 60512.421918
648513 60542.295633
648519 60542.298317
688415 60598.306482
688416 60598.307017
688451 60598.326317
691013 60601.33412
691047 60601.35092
691048 60601.351369
707630 60625.053664
707631 60625.054114
707639 60625.057852
707660 60625.067497
707669 60625.071926
707672 60625.073268
707715 60625.09353
711858 60630.235885
712356 60631.130769
712519 60631.211004
712574 60631.238439
721618 60647.026046
724501 60651.050718
726608 60654.051685
745914 60682.063556
749661 60687.150986
749662 60687.151435
749698 60687.168761
750232 60688.091421
769987 60715.036737
770035 60715.059119
903692 60898.358971
903729 60898.376331
903742 60898.383128
903765 60898.394617
957632 60982.326914
968993 61006.042876
972811 61012.201165
972851 61012.22186
972852 61012.222309
973521 61013.219637
974818 61015.180381
974819 61015.18083
992262 61041.191737
992264 61041.192639
992293 61041.207047
992294 61041.207496
1006663 61067.031828
1006697 61067.047656
1030541 61098.021599
1041599 61111.00805
1047470 61118.011824
1172967 61304.38987
1178286 61310.360158
1178323 61310.378025
1178324 61310.378474
1179994 61312.34112
1180040 61312.363325
1180041 61312.363774
1197610 61334.125097
1197654 61334.145099
1198526 61336.184499
1200300 61338.259973
1200344 61338.282685
1211674 61364.053644
1211705 61364.072963
1211728 61364.083899
1213065 61366.042876
1213066 61366.04333
1218058 61373.020458
1274637 61461.016273
1274696 61461.045688
1282851 61471.01555
1384071 61607.375019
1384076 61607.37727
1384115 61607.395628
1384119 61607.397418
1416241 61677.393875
1426661 61690.14276
1426663 61690.143655
1426706 61690.163839
1426798 61690.205985
1444904 61723.214545
1444935 61723.229453
1445002 61723.262049
1445081 61723.29967
1445122 61723.318816
1450369 61731.024208
1451098 61733.040319
1459510 61745.055505
1482296 61780.056658
1483816 61782.117346
1483859 61782.137935
1483860 61782.138384
1504172 61812.091847
1504173 61812.092296
1504206 61812.108014
1520259 61832.030104
1632981 62016.305181
1632982 62016.305629
1633002 62016.314587
1633016 62016.320872
1633017 62016.32132
1633046 62016.334755
1633134 62016.375699
1634363 62019.292171
1634396 62019.310111
1634397 62019.310559
1647616 62038.383875
1647649 62038.398981
