obsHistID expMJD
405757 60153.426683
447908 60223.371454
447909 60223.371931
447910 60223.372425
447911 60223.372894
447912 60223.373346
447915 60223.37501
447916 60223.375725
447917 60223.376174
671881 60578.380426
671882 60578.380911
671883 60578.381386
694337 60605.35672
910010 60905.411789
1639689 62029.393731
1639690 62029.39418
1660518 62054.36655
1660519 62054.366999
1876744 62351.419959
1876746 62351.420863
1876747 62351.421311
1876748 62351.421759
1886337 62362.414484
1886338 62362.414933
1909615 62393.391685
1918586 62408.378207
1918587 62408.378656
1918588 62408.379112
1918589 62408.379562
1918590 62408.380012
2144487 62744.40398
2159995 62763.38727
2159996 62763.387746
2159997 62763.388202
2159999 62763.38941
2160864 62764.385445
2160865 62764.38591
