obsHistID expMJD
24144 59612.185657
24174 59612.199268
39425 59633.063723
39426 59633.064172
39427 59633.064621
39428 59633.06507
39466 59633.082819
39478 59633.088237
39479 59633.088685
39480 59633.089134
159468 59791.346562
159469 59791.34701
159470 59791.347459
159471 59791.347908
159476 59791.351119
159477 59791.351567
159478 59791.352015
159479 59791.352465
159480 59791.352914
159481 59791.353361
159487 59791.356996
159488 59791.357441
159489 59791.35789
159490 59791.35834
159491 59791.358792
159492 59791.359238
159493 59791.359686
159494 59791.360133
159495 59791.36058
159507 59791.366137
159508 59791.366588
159509 59791.367038
159519 59791.371643
159520 59791.372155
159521 59791.372606
159522 59791.373095
159523 59791.373544
159541 59791.381634
159542 59791.382141
159543 59791.382594
159582 59791.401609
159583 59791.402058
159584 59791.402524
159585 59791.402973
160354 59793.361553
160355 59793.362
160356 59793.362445
160357 59793.362893
160358 59793.363339
160359 59793.363815
160379 59793.378457
160380 59793.378904
160381 59793.379353
160382 59793.379801
160384 59793.381536
160385 59793.382085
160912 59796.359096
160913 59796.359601
160914 59796.360051
160957 59796.38407
160958 59796.384523
160959 59796.385041
161016 59796.413789
161019 59796.41515
161020 59796.415599
161021 59796.416055
161022 59796.416504
161024 59796.417407
161026 59796.418309
161027 59796.418806
178142 59817.329059
180090 59819.336478
180091 59819.336957
180095 59819.338938
180134 59819.35795
180135 59819.358452
180136 59819.358929
183769 59823.287431
183770 59823.287882
183771 59823.28833
183772 59823.288779
183773 59823.28923
183774 59823.289679
183780 59823.292439
183781 59823.292896
183813 59823.308187
183817 59823.310347
183818 59823.310796
183819 59823.311255
183820 59823.311704
183825 59823.313993
183826 59823.314454
183827 59823.31491
183841 59823.321261
183842 59823.321717
183850 59823.325744
183851 59823.326215
183852 59823.326693
183853 59823.327159
183854 59823.327607
183855 59823.328065
183856 59823.328514
183857 59823.328963
183859 59823.329862
183860 59823.330311
183861 59823.330764
183866 59823.333418
183867 59823.333867
183889 59823.343946
183890 59823.344395
183891 59823.344853
183892 59823.345302
183893 59823.345767
183894 59823.346455
183895 59823.34691
183903 59823.351073
183905 59823.351979
183906 59823.35244
183907 59823.352894
183908 59823.353343
183912 59823.355569
183913 59823.356057
183914 59823.356929
183915 59823.357378
185733 59825.324424
185734 59825.325065
185782 59825.350841
185784 59825.35202
193776 59840.209538
193777 59840.209985
193778 59840.210433
193779 59840.21088
193780 59840.211329
193781 59840.21178
193782 59840.212227
193783 59840.212674
193785 59840.21357
193810 59840.22812
193811 59840.228571
193812 59840.229018
193819 59840.232274
193820 59840.232728
193821 59840.233183
193822 59840.23363
193823 59840.234076
193824 59840.234524
193825 59840.234971
193826 59840.235464
193827 59840.235916
193828 59840.236368
193829 59840.236848
193830 59840.237297
194845 59841.288937
194846 59841.289386
194847 59841.289841
194848 59841.290303
194849 59841.290761
194850 59841.291219
194851 59841.291674
194852 59841.292123
194856 59841.294014
194857 59841.29447
194858 59841.294919
194859 59841.295376
194860 59841.29584
194861 59841.296306
194862 59841.296754
194863 59841.297263
194864 59841.297712
194905 59841.322599
194906 59841.323048
194907 59841.32351
194908 59841.323989
194909 59841.32447
194910 59841.324938
194911 59841.325394
194912 59841.325843
194916 59841.327804
194917 59841.328257
194918 59841.328707
194919 59841.329168
194920 59841.329643
194921 59841.330135
194922 59841.330584
194923 59841.331154
194924 59841.331602
196590 59843.269521
196645 59843.29929
218507 59875.212546
219164 59876.144282
219165 59876.144728
219166 59876.145173
219167 59876.145621
219168 59876.146066
219169 59876.146512
219170 59876.146959
219172 59876.147854
219173 59876.148308
219174 59876.148756
219175 59876.149202
219176 59876.149648
219177 59876.150093
219178 59876.15054
219179 59876.150988
219180 59876.151434
219181 59876.15188
219182 59876.152329
219183 59876.152775
219184 59876.153221
219185 59876.153668
219187 59876.154563
219202 59876.161588
219203 59876.162036
219204 59876.162484
219205 59876.162934
219206 59876.163382
219207 59876.163831
219208 59876.164281
219209 59876.164729
219210 59876.165175
219211 59876.165722
219212 59876.166171
219213 59876.166623
219215 59876.167524
219216 59876.167978
219217 59876.168502
219218 59876.16895
219219 59876.169396
219220 59876.169845
219223 59876.171186
219224 59876.171645
219225 59876.172097
219226 59876.172807
219227 59876.173253
219233 59876.175933
219234 59876.17638
219235 59876.176829
219241 59876.179599
219267 59876.191579
219278 59876.196674
219295 59876.204458
219319 59876.215247
219323 59876.217161
219355 59876.232088
221572 59879.180813
221573 59879.181284
221574 59879.181747
221575 59879.182217
221576 59879.182666
221577 59879.183131
221578 59879.1836
221579 59879.184049
221580 59879.184505
221581 59879.184953
221612 59879.200623
221613 59879.201109
221614 59879.201589
221615 59879.202064
221616 59879.202513
221617 59879.202986
221618 59879.203471
221619 59879.203919
221620 59879.204375
221621 59879.204823
221622 59879.205279
251759 59928.15968
253642 59931.095723
253645 59931.097121
253646 59931.097571
253647 59931.09802
253674 59931.111893
253676 59931.112806
253680 59931.114878
254314 59932.088241
254316 59932.089163
254317 59932.08969
254318 59932.090139
254319 59932.090588
254343 59932.104457
254344 59932.104968
254345 59932.105425
254346 59932.106143
254347 59932.106866
254356 59932.112567
254357 59932.113189
254358 59932.113782
254359 59932.114274
254360 59932.115316
254364 59932.11829
254373 59932.123833
254376 59932.125238
254378 59932.126163
254379 59932.126751
254380 59932.127283
