obsHistID expMJD
174551 59810.357416
181111 59820.364675
196438 59843.19904
196476 59843.216405
196570 59843.258667
196611 59843.280976
200152 59850.223152
200182 59850.237551
200184 59850.241578
203563 59856.202111
203564 59856.202558
203610 59856.223898
204558 59857.269702
204661 59857.322599
211154 59866.168888
211181 59866.181047
211239 59866.207968
211240 59866.208416
211269 59866.221884
211274 59866.224295
227890 59887.175053
227923 59887.189997
228838 59895.256522
228869 59895.270791
248940 59923.151432
261962 59944.136597
261993 59944.150962
263508 59946.212621
269090 59954.135576
269132 59954.155495
269133 59954.155944
397333 60142.402445
397335 60142.403352
410902 60162.329563
410929 60162.341777
411047 60162.39733
420610 60179.271522
420652 60179.291217
420825 60179.373296
421728 60180.345299
428497 60193.324398
428498 60193.324847
428531 60193.3414
433998 60201.260661
434038 60201.278607
437318 60207.233345
437319 60207.233792
437320 60207.234239
437349 60207.24742
437351 60207.248317
446616 60222.173168
458496 60242.22077
458622 60242.283344
458667 60242.306722
458668 60242.307171
458669 60242.30762
464185 60249.255325
472840 60270.151062
478927 60278.232257
478975 60278.254886
479666 60279.24758
479703 60279.265047
479759 60279.291587
496949 60309.210655
496950 60309.2111
496953 60309.212443
496987 60309.227719
614607 60498.400824
614643 60498.418483
635872 60528.353616
635910 60528.371236
641075 60534.317661
654423 60549.253692
654481 60549.27993
654482 60549.280377
654510 60549.293196
654515 60549.295432
654535 60549.305089
654536 60549.305537
654562 60549.317348
665661 60568.303679
665663 60568.304583
665701 60568.322181
665702 60568.322637
670722 60575.244566
670765 60575.265083
670766 60575.265531
670967 60575.360443
670968 60575.360892
671002 60575.376577
678515 60586.194799
678538 60586.205238
682855 60591.205459
685689 60595.189767
685716 60595.201951
685757 60595.221606
687401 60597.220815
687404 60597.222175
687405 60597.222623
687429 60597.233469
687440 60597.2388
693453 60604.319866
714075 60633.250603
731763 60661.162303
731764 60661.162752
731788 60661.173822
766975 60711.09952
767016 60711.118848
886316 60879.371639
898736 60893.39043
898766 60893.404107
898787 60893.413622
906932 60902.346309
906935 60902.347657
906980 60902.369223
906983 60902.370583
915756 60912.346637
915803 60912.370899
918807 60931.383257
919513 60932.276088
919514 60932.276537
919559 60932.29788
919560 60932.298336
929430 60943.198718
929431 60943.199165
929467 60943.215441
932122 60946.210614
932125 60946.211957
932130 60946.214202
932167 60946.231678
932168 60946.232126
932171 60946.233484
933770 60949.157704
933818 60949.179837
945705 60964.200304
945710 60964.20255
951271 60973.146115
951272 60973.146562
