obsHistID expMJD
5763 59588.03725
5764 59588.037698
5765 59588.038155
5766 59588.038611
5767 59588.039067
5768 59588.039535
5769 59588.039984
5770 59588.040433
5863 59588.082459
5871 59588.086166
5874 59588.087592
5875 59588.088042
5877 59588.089024
5878 59588.089498
5879 59588.089982
5880 59588.090476
5881 59588.090926
5882 59588.091468
5883 59588.091937
5884 59588.092435
5885 59588.092891
5886 59588.093358
5887 59588.093825
5888 59588.094303
5889 59588.094752
5890 59588.095201
5891 59588.095879
5895 59588.09818
5897 59588.099127
5898 59588.099576
6476 59589.034943
6477 59589.035391
6478 59589.035839
6479 59589.036296
6480 59589.036752
6481 59589.037218
6482 59589.037667
6483 59589.038115
6508 59589.049325
6509 59589.049774
6510 59589.050238
6511 59589.05075
6512 59589.051272
6513 59589.051722
6797 59589.184552
7231 59590.058127
7234 59590.05951
7235 59590.059967
7236 59590.060433
7248 59590.06586
7249 59590.066334
7371 59590.122247
7372 59590.12272
10818 59595.035423
10819 59595.035872
10842 59595.046178
10843 59595.046627
10852 59595.050697
10853 59595.051155
10854 59595.051608
10871 59595.059238
10873 59595.060158
10874 59595.060618
10875 59595.061076
10897 59595.070964
11613 59596.048659
12343 59597.032692
12365 59597.042598
12380 59597.04937
12444 59597.078849
12445 59597.079298
12446 59597.079747
12447 59597.080196
12448 59597.080689
12449 59597.081138
12450 59597.081587
12451 59597.082036
12452 59597.082492
12453 59597.082959
12454 59597.083407
12455 59597.083856
12456 59597.084337
12457 59597.084824
12458 59597.085273
12459 59597.085722
12460 59597.086171
12461 59597.08662
12462 59597.087077
12464 59597.088222
12465 59597.088678
12466 59597.089126
12467 59597.0896
12468 59597.090057
12469 59597.090543
12470 59597.091
12471 59597.09145
12472 59597.091971
12473 59597.092428
12474 59597.092878
12475 59597.093327
12476 59597.093788
12477 59597.094238
12478 59597.094687
12479 59597.095185
12480 59597.095651
12481 59597.096099
12482 59597.096559
12483 59597.097008
12484 59597.097485
16865 59603.030776
16866 59603.031226
16867 59603.031677
16868 59603.032135
16894 59603.043789
16895 59603.044238
