obsHistID expMJD
280 59580.164486
281 59580.164903
282 59580.165319
283 59580.165736
284 59580.166153
285 59580.166569
286 59580.166986
287 59580.167403
288 59580.167819
289 59580.168236
290 59580.168653
291 59580.169069
292 59580.169486
293 59580.169903
294 59580.170319
295 59580.170736
296 59580.171153
297 59580.171569
298 59580.171986
299 59580.172403
300 59580.172819
301 59580.173236
302 59580.173653
303 59580.174069
304 59580.174486
305 59580.174903
185645 59825.280974
185646 59825.281391
185647 59825.281807
185648 59825.282224
185649 59825.282641
185650 59825.283057
185651 59825.283474
185652 59825.283891
185653 59825.284307
185654 59825.284724
185655 59825.285141
185656 59825.285557
185657 59825.285974
185658 59825.286391
185659 59825.286807
185660 59825.287224
185661 59825.287641
185662 59825.288057
185663 59825.288474
185664 59825.288891
185665 59825.289307
185666 59825.289724
185667 59825.290141
185668 59825.290557
185669 59825.290974
185670 59825.291391
192945 59839.237015
192946 59839.237432
192947 59839.237848
192948 59839.238265
192949 59839.238682
192950 59839.239098
192951 59839.239515
192952 59839.239932
192953 59839.240348
192954 59839.240765
192955 59839.241182
192956 59839.241598
192957 59839.242015
192958 59839.242432
192959 59839.242848
192960 59839.243265
192961 59839.243682
192962 59839.244098
192963 59839.244515
192964 59839.244932
192965 59839.245348
192966 59839.245765
192967 59839.246182
192968 59839.246598
192969 59839.247015
192970 59839.247432
195579 59842.219743
195580 59842.220159
195581 59842.220576
195582 59842.220993
195583 59842.221409
195584 59842.221826
195585 59842.222243
195586 59842.222659
195587 59842.223076
195588 59842.223493
195589 59842.223909
195590 59842.224326
195591 59842.224743
195592 59842.225159
195593 59842.225576
195594 59842.225993
195595 59842.226409
195596 59842.226826
195597 59842.227243
195598 59842.227659
195599 59842.228076
195600 59842.228493
195601 59842.228909
195602 59842.229326
195603 59842.229743
195604 59842.230159
202490 59854.229893
202491 59854.23031
202492 59854.230727
202493 59854.231143
202494 59854.23156
202495 59854.231977
202496 59854.232393
202497 59854.23281
202498 59854.233227
202499 59854.233643
202500 59854.23406
202501 59854.234477
202502 59854.234893
202503 59854.23531
202504 59854.235727
202505 59854.236143
202506 59854.23656
202507 59854.236977
202508 59854.237393
202509 59854.23781
202510 59854.238227
202511 59854.238643
202512 59854.23906
202513 59854.239477
202514 59854.239893
202515 59854.24031
204437 59857.208924
204438 59857.209341
204439 59857.209758
204440 59857.210174
204441 59857.210591
204442 59857.211008
204443 59857.211424
204444 59857.211841
204445 59857.212258
204446 59857.212674
204447 59857.213091
204448 59857.213508
204449 59857.213924
204450 59857.214341
204451 59857.214758
204452 59857.215174
204453 59857.215591
204454 59857.216008
204455 59857.216424
204456 59857.216841
204457 59857.217258
204458 59857.217674
204459 59857.218091
204460 59857.218508
204461 59857.218924
204462 59857.219341
212000 59867.180988
212001 59867.181405
212002 59867.181821
212003 59867.182238
212004 59867.182655
212005 59867.183071
212006 59867.183488
212007 59867.183905
212008 59867.184321
212009 59867.184738
212010 59867.185155
212011 59867.185571
212012 59867.185988
212013 59867.186405
212014 59867.186821
212015 59867.187238
212016 59867.187655
212017 59867.188071
212018 59867.188488
212019 59867.188905
212020 59867.189321
212021 59867.189738
212022 59867.190155
212023 59867.190571
212024 59867.190988
212025 59867.191405
214365 59870.173037
214366 59870.173454
214367 59870.173871
214368 59870.174287
214369 59870.174704
214370 59870.175121
214371 59870.175537
214372 59870.175954
214373 59870.176371
214374 59870.176787
214375 59870.177204
214376 59870.177621
214377 59870.178037
214378 59870.178454
214379 59870.178871
214380 59870.179287
214381 59870.179704
214382 59870.180121
214383 59870.180537
214384 59870.180954
214385 59870.181371
214386 59870.181787
214387 59870.182204
214388 59870.182621
214389 59870.183037
214390 59870.183454
216798 59873.165216
216799 59873.165632
216800 59873.166049
216801 59873.166466
216802 59873.166882
216803 59873.167299
216804 59873.167716
216805 59873.168132
216806 59873.168549
216807 59873.168966
216808 59873.169382
216809 59873.169799
216810 59873.170216
216811 59873.170632
216812 59873.171049
216813 59873.171466
216814 59873.171882
216815 59873.172299
216816 59873.172716
216817 59873.173132
216818 59873.173549
216819 59873.173966
216820 59873.174382
216821 59873.174799
216822 59873.175216
216823 59873.175632
225507 59884.150158
225508 59884.150574
225509 59884.150991
225510 59884.151408
225511 59884.151824
225512 59884.152241
225513 59884.152658
225514 59884.153074
225515 59884.153491
225516 59884.153908
225517 59884.154324
225518 59884.154741
225519 59884.155158
225520 59884.155574
225521 59884.155991
225522 59884.156408
225523 59884.156824
225524 59884.157241
225525 59884.157658
225526 59884.158074
225527 59884.158491
225528 59884.158908
225529 59884.159324
225530 59884.159741
225531 59884.160158
225532 59884.160574
227765 59887.116071
227766 59887.116488
227767 59887.116905
227768 59887.117321
227769 59887.117738
227770 59887.118155
227771 59887.118571
227772 59887.118988
227773 59887.119405
227774 59887.119821
227775 59887.120238
227776 59887.120655
227777 59887.121071
227778 59887.121488
227779 59887.121905
227780 59887.122321
227781 59887.122738
227782 59887.123155
227783 59887.123571
227784 59887.123988
227785 59887.124405
227786 59887.124821
227787 59887.125238
227788 59887.125655
227789 59887.126071
227790 59887.126488
229253 59896.104898
229254 59896.105314
229255 59896.105731
229256 59896.106148
229257 59896.106564
229258 59896.106981
229259 59896.107398
229260 59896.107814
229261 59896.108231
229262 59896.108648
229263 59896.109064
229264 59896.109481
229265 59896.109898
229266 59896.110314
229267 59896.110731
229268 59896.111148
229269 59896.111564
229270 59896.111981
229271 59896.112398
229272 59896.112814
229273 59896.113231
229274 59896.113648
229275 59896.114064
229276 59896.114481
229277 59896.114898
229278 59896.115314
231462 59899.106405
231463 59899.106821
231464 59899.107238
231465 59899.107655
231466 59899.108071
231467 59899.108488
231468 59899.108905
231469 59899.109321
231470 59899.109738
231471 59899.110155
231472 59899.110571
231473 59899.110988
231474 59899.111405
231475 59899.111821
231476 59899.112238
231477 59899.112655
231478 59899.113071
231479 59899.113488
231480 59899.113905
231481 59899.114321
231482 59899.114738
231483 59899.115155
231484 59899.115571
231485 59899.115988
231486 59899.116405
231487 59899.116821
233561 59902.065505
233562 59902.065922
233563 59902.066338
233564 59902.066755
233565 59902.067172
233566 59902.067588
233567 59902.068005
233568 59902.068422
233569 59902.068838
233570 59902.069255
233571 59902.069672
233572 59902.070088
233573 59902.070505
233574 59902.070922
233575 59902.071338
233576 59902.071755
233577 59902.072172
233578 59902.072588
233579 59902.073005
233580 59902.073422
233581 59902.073838
233582 59902.074255
233583 59902.074672
233584 59902.075088
233585 59902.075505
233586 59902.075922
242035 59913.265601
242036 59913.266018
242037 59913.266434
242038 59913.266851
242039 59913.267268
242040 59913.267684
242041 59913.268101
242042 59913.268518
242043 59913.268934
242044 59913.269351
242045 59913.269768
242046 59913.270184
242047 59913.270601
242048 59913.271018
242049 59913.271434
242050 59913.271851
242051 59913.272268
242052 59913.272684
242053 59913.273101
242054 59913.273518
242055 59913.273934
242056 59913.274351
242057 59913.274768
242058 59913.275184
242059 59913.275601
242060 59913.276018
243770 59916.075399
243771 59916.075816
243772 59916.076233
243773 59916.076649
243774 59916.077066
243775 59916.077483
243776 59916.077899
243777 59916.078316
243778 59916.078733
243779 59916.079149
243780 59916.079566
243781 59916.079983
243782 59916.080399
243783 59916.080816
243784 59916.081233
243785 59916.081649
243786 59916.082066
243787 59916.082483
243788 59916.082899
243789 59916.083316
243790 59916.083733
243791 59916.084149
243792 59916.084566
243793 59916.084983
243794 59916.085399
243795 59916.085816
249494 59924.079891
249495 59924.080307
249496 59924.080724
249497 59924.081141
249498 59924.081557
249499 59924.081974
249500 59924.082391
249501 59924.082807
249502 59924.083224
249503 59924.083641
249504 59924.084057
249505 59924.084474
249506 59924.084891
249507 59924.085307
249508 59924.085724
249509 59924.086141
249510 59924.086557
249511 59924.086974
249512 59924.087391
249513 59924.087807
249514 59924.088224
249515 59924.088641
249516 59924.089057
249517 59924.089474
249518 59924.089891
249519 59924.090307
250914 59927.081351
250915 59927.081768
250916 59927.082184
250917 59927.082601
250918 59927.083018
250919 59927.083434
250920 59927.083851
250921 59927.084268
250922 59927.084684
250923 59927.085101
250924 59927.085518
250925 59927.085934
250926 59927.086351
250927 59927.086768
250928 59927.087184
250929 59927.087601
250930 59927.088018
250931 59927.088434
250932 59927.088851
250933 59927.089268
250934 59927.089684
250935 59927.090101
250936 59927.090518
250937 59927.090934
250938 59927.091351
250939 59927.091768
252981 59930.082896
252982 59930.083313
252983 59930.083729
252984 59930.084146
252985 59930.084563
252986 59930.084979
252987 59930.085396
252988 59930.085813
252989 59930.086229
252990 59930.086646
252991 59930.087063
252992 59930.087479
252993 59930.087896
252994 59930.088313
252995 59930.088729
252996 59930.089146
252997 59930.089563
252998 59930.089979
252999 59930.090396
253000 59930.090813
253001 59930.091229
253002 59930.091646
253003 59930.092063
253004 59930.092479
253005 59930.092896
253006 59930.093313
254964 59933.084223
254965 59933.084639
254966 59933.085056
254967 59933.085473
254968 59933.085889
254969 59933.086306
254970 59933.086723
254971 59933.087139
254972 59933.087556
254973 59933.087973
254974 59933.088389
254975 59933.088806
254976 59933.089223
254977 59933.089639
254978 59933.090056
254979 59933.090473
254980 59933.090889
254981 59933.105195
254982 59933.106206
254983 59933.106647
254984 59933.107078
254985 59933.107508
254986 59933.107938
254987 59933.108368
254988 59933.108798
254989 59933.109228
260484 59942.102216
260485 59942.102632
260486 59942.103049
260487 59942.103466
260488 59942.103882
260489 59942.104299
260490 59942.104716
260491 59942.105132
260492 59942.105549
260493 59942.105966
260494 59942.106382
260495 59942.106799
260496 59942.107216
260497 59942.107632
260498 59942.108049
260499 59942.108466
260500 59942.108882
260501 59942.109299
260502 59942.109716
260503 59942.110132
260504 59942.110549
260505 59942.110966
260506 59942.111382
260507 59942.111799
260508 59942.112216
260509 59942.112632
262577 59945.09794
262578 59945.098357
262579 59945.098774
262580 59945.09919
262581 59945.099607
262582 59945.100024
262583 59945.10044
262584 59945.100857
262585 59945.101274
262586 59945.10169
262587 59945.102107
262588 59945.102524
262589 59945.10294
262590 59945.103357
262591 59945.103774
262592 59945.10419
262593 59945.104607
262594 59945.105024
262595 59945.10544
262596 59945.105857
262597 59945.106274
262598 59945.10669
262599 59945.107107
262600 59945.107524
262601 59945.10794
262602 59945.108357
427570 60192.313952
427571 60192.314369
427572 60192.314785
427573 60192.315202
427574 60192.315619
427575 60192.316035
427576 60192.316452
427577 60192.316869
427578 60192.317285
427579 60192.317702
427580 60192.318119
427581 60192.318535
427582 60192.318952
427583 60192.319369
427584 60192.319785
427585 60192.320202
427586 60192.320619
427587 60192.321035
427588 60192.321452
427589 60192.321869
427590 60192.322285
427591 60192.322702
427592 60192.323119
427593 60192.323535
427594 60192.323952
427595 60192.324369
429182 60195.255291
429183 60195.255708
429184 60195.256125
429185 60195.256541
429186 60195.256958
429187 60195.257375
429188 60195.257791
429189 60195.258208
429190 60195.258625
429191 60195.259041
429192 60195.259458
429193 60195.259875
429194 60195.260291
429195 60195.260708
429196 60195.261125
429197 60195.261541
429198 60195.261958
429199 60195.262375
429200 60195.262791
429201 60195.263208
429202 60195.263625
429203 60195.264041
429204 60195.264458
429205 60195.264875
