obsHistID expMJD
306 59580.176685
307 59580.177102
308 59580.177518
309 59580.177935
310 59580.178352
311 59580.178768
312 59580.179185
313 59580.179602
314 59580.180018
315 59580.180435
316 59580.180852
317 59580.181268
318 59580.181685
319 59580.182102
320 59580.182518
321 59580.182935
322 59580.183352
323 59580.183768
324 59580.184185
325 59580.184602
185671 59825.293173
185672 59825.29359
185673 59825.294006
185674 59825.294423
185675 59825.29484
185676 59825.295256
185677 59825.295673
185678 59825.29609
185679 59825.296506
185680 59825.296923
185681 59825.29734
185682 59825.297756
185683 59825.298173
185684 59825.29859
185685 59825.299006
185686 59825.299423
185687 59825.29984
185688 59825.300256
185689 59825.300673
185690 59825.30109
192971 59839.249214
192972 59839.249631
192973 59839.250047
192974 59839.250464
192975 59839.250881
192976 59839.251297
192977 59839.251714
192978 59839.252131
192979 59839.252547
192980 59839.252964
192981 59839.253381
192982 59839.253797
192983 59839.254214
192984 59839.254631
192985 59839.255047
192986 59839.255464
192987 59839.255881
192988 59839.256297
192989 59839.256714
192990 59839.257131
195605 59842.231942
195606 59842.232358
195607 59842.232775
195608 59842.233192
195609 59842.233608
195610 59842.234025
195611 59842.234442
195612 59842.234858
195613 59842.235275
195614 59842.235692
195615 59842.236108
195616 59842.236525
195617 59842.236942
195618 59842.237358
195619 59842.237775
195620 59842.238192
195621 59842.238608
195622 59842.239025
195623 59842.239442
195624 59842.239858
202516 59854.242093
202517 59854.242509
202518 59854.242926
202519 59854.243343
202520 59854.243759
202521 59854.244176
202522 59854.244593
202523 59854.245009
202524 59854.245426
202525 59854.245843
202526 59854.246259
202527 59854.246676
202528 59854.247093
202529 59854.247509
202530 59854.247926
202531 59854.248343
202532 59854.248759
202533 59854.249176
202534 59854.249593
202535 59854.250009
204463 59857.221123
204464 59857.22154
204465 59857.221957
204466 59857.222373
204467 59857.22279
204468 59857.223207
204469 59857.223623
204470 59857.22404
204471 59857.224457
204472 59857.224873
204473 59857.22529
204474 59857.225707
204475 59857.226123
204476 59857.22654
204477 59857.226957
204478 59857.227373
204479 59857.22779
204480 59857.228207
204481 59857.228623
204482 59857.22904
212026 59867.193187
212027 59867.193604
212028 59867.19402
212029 59867.194437
212030 59867.194854
212031 59867.19527
212032 59867.195687
212033 59867.196104
212034 59867.19652
212035 59867.196937
212036 59867.197354
212037 59867.19777
212038 59867.198187
212039 59867.198604
212040 59867.19902
212041 59867.199437
212042 59867.199854
212043 59867.20027
212044 59867.200687
212045 59867.201104
214391 59870.185236
214392 59870.185653
214393 59870.18607
214394 59870.186486
214395 59870.186903
214396 59870.18732
214397 59870.187736
214398 59870.188153
214399 59870.18857
214400 59870.188986
214401 59870.189403
214402 59870.18982
214403 59870.190236
214404 59870.190653
214405 59870.19107
214406 59870.191486
214407 59870.191903
214408 59870.19232
214409 59870.192736
214410 59870.193153
216824 59873.177415
216825 59873.177831
216826 59873.178248
216827 59873.178665
216828 59873.179081
216829 59873.179498
216830 59873.179915
216831 59873.180331
216832 59873.180748
216833 59873.181165
216834 59873.181581
216835 59873.181998
216836 59873.182415
216837 59873.182831
216838 59873.183248
216839 59873.183665
216840 59873.184081
216841 59873.184498
216842 59873.184915
216843 59873.185331
225533 59884.162357
225534 59884.162773
225535 59884.16319
225536 59884.163607
225537 59884.164023
225538 59884.16444
225539 59884.164857
225540 59884.165273
225541 59884.16569
225542 59884.166107
225543 59884.166523
225544 59884.16694
225545 59884.167357
225546 59884.167773
225547 59884.16819
225548 59884.168607
225549 59884.169023
225550 59884.16944
225551 59884.169857
225552 59884.170273
227791 59887.12827
227792 59887.128687
227793 59887.129104
227794 59887.12952
227795 59887.129937
227796 59887.130354
227797 59887.13077
227798 59887.131187
227799 59887.131604
227800 59887.13202
227801 59887.132437
227802 59887.132854
227803 59887.13327
227804 59887.133687
227805 59887.134104
227806 59887.13452
227807 59887.134937
227808 59887.135354
227809 59887.13577
227810 59887.136187
229279 59896.117097
229280 59896.117513
229281 59896.11793
229282 59896.118347
229283 59896.118763
229284 59896.11918
229285 59896.119597
229286 59896.120013
229287 59896.12043
229288 59896.120847
229289 59896.121263
229290 59896.12168
229291 59896.122097
229292 59896.122513
229293 59896.12293
229294 59896.123347
229295 59896.123763
229296 59896.12418
229297 59896.124597
229298 59896.125013
231488 59899.118604
231489 59899.119021
231490 59899.119437
231491 59899.119854
231492 59899.120271
231493 59899.120687
231494 59899.121104
231495 59899.121521
231496 59899.121937
231497 59899.122354
231498 59899.122771
231499 59899.123187
231500 59899.123604
231501 59899.124021
231502 59899.124437
231503 59899.124854
231504 59899.125271
231505 59899.125687
231506 59899.126104
231507 59899.126521
233587 59902.077704
233588 59902.078121
233589 59902.078537
233590 59902.078954
233591 59902.079371
233592 59902.079787
233593 59902.080204
233594 59902.080621
233595 59902.081037
233596 59902.081454
233597 59902.081871
233598 59902.082287
233599 59902.082704
233600 59902.083121
233601 59902.083537
233602 59902.083954
233603 59902.084371
233604 59902.084787
233605 59902.085204
233606 59902.085621
242061 59913.2778
242062 59913.278217
242063 59913.278633
242064 59913.27905
242065 59913.279467
242066 59913.279883
242067 59913.2803
242068 59913.280717
242069 59913.281133
242070 59913.28155
242071 59913.281967
242072 59913.282383
242073 59913.2828
242074 59913.283217
242075 59913.283633
242076 59913.28405
242077 59913.284467
242078 59913.284883
242079 59913.2853
242080 59913.285717
243796 59916.087598
243797 59916.088015
243798 59916.088432
243799 59916.088848
243800 59916.089265
243801 59916.089682
243802 59916.090098
243803 59916.090515
243804 59916.090932
243805 59916.091348
243806 59916.091765
243807 59916.092182
243808 59916.092598
243809 59916.093015
243810 59916.093432
243811 59916.093848
243812 59916.094265
243813 59916.094682
243814 59916.095098
243815 59916.095515
249520 59924.09209
249521 59924.092507
249522 59924.092923
249523 59924.09334
249524 59924.093757
249525 59924.094173
249526 59924.09459
249527 59924.095007
249528 59924.095423
249529 59924.09584
249530 59924.096257
